Cod_ibge,Municipio,idx_riesgo_ambiental,riesgo_salud_norm,riesgo_clima_norm,riesgo_nutricion_norm,idx_vulnerabilidad_socio,cat_vulnerabilidad,idx_gobernanza,idx_biodiv,pct_rural,pct_pobreza,pct_preta,pct_indigena,population,mean_species_richness,UAI_housing,UAI_env,UAI_food,UAI_mob,UAI_Crisk
3539202,Pirapozinho,42.316754690684064,19.298079872192307,37.83272707834439,97.3221595523469,15.944190323202939,Media,0.61,29.613712138606854,5.1,0.2629790975580512,5.7971304104552175,0.10391271332081053,25021.0,505.860927152318,1.0,0.5,0.75,0.4,0.4
3503307,Araras,40.45580840936501,8.415896834213004,44.06119397538281,97.32486042763342,11.437614756703777,Baja,0.6140000000000001,50.61588724948024,3.0,0.05358236987853863,5.7002350736257,0.050058267823746845,124854.5,702.79702970297,0.67,0.75,0.25,0.6,0.8
3514106,Dois Córregos,38.81601205035959,19.704827211226483,28.768148457686287,97.1341089139724,12.065791388564795,Baja,0.42,46.68319202584748,4.0,0.26912382537395224,4.538166467090175,0.04871019463781941,24635.5,659.044776119403,0.67,0.38,0.25,0.6,0.2
3554300,Teodoro Sampaio,38.59912263371763,33.43039769492926,15.991099693608653,94.1526183915123,19.805933055713705,Alta,0.71,36.695811648705416,15.5,0.3048738492619206,5.5763447278404,0.06428063086847724,21779.5,476.900406504065,1.0,0.75,1.0,0.4,0.4
3525300,Jaú,40.69180535076227,14.334218113952474,38.016942244125204,98.756706037656,9.98412876913365,Baja,0.56,37.69566515658556,1.8,0.047327973024567455,5.356906595296689,0.04082604701799748,132268.5,593.027777777778,1.0,0.5,0.5,0.6,0.2
3530706,Mogi Guaçu,47.07816638484165,20.30447379502138,49.76168704906734,95.25851023603083,7.330521214172008,Baja,0.656,50.54835969116589,2.9,0.043863418390322546,3.8882376599760056,0.047094736046035965,145451.5,698.580769230769,1.0,0.63,0.25,0.6,0.8
3506003,Bauru,63.41136893621082,22.70057177921973,90.1711134789065,91.31347416480158,12.614947125747536,Media,0.77,46.612818136092855,2.4,0.017176451389397898,6.04163007566213,0.13138187455658618,361541.5,622.990566037736,1.0,1.0,0.25,1.0,0.6
3542206,Rancharia,46.00738299849318,27.64163154977206,38.87376892201749,97.00611404888679,15.07283004100188,Media,0.462,34.16593024027752,9.7,0.23766378589350434,4.592974630610538,0.1115137998327293,28696.0,537.187624750499,0.33,0.63,0.75,0.4,0.2
3522000,Itaju,34.35780503104114,37.48440048965491,0.0,96.82022417589586,36.963571913817,Alta,0.13,44.44418433335454,19.1,1.8502331002331003,3.7004662004662006,0.07284382284382285,3432.0,646.028169014084,0.0,0.25,0.0,0.2,0.2
3529005,Marília,61.07675564704674,16.119180185226394,89.06212173312342,95.02117439853404,10.207020632837994,Baja,0.64,43.58156817942921,1.1,0.027818615583706748,5.327573001857509,0.09903779282174079,227186.0,585.816711590296,1.0,0.5,0.5,0.6,0.6
