Cod_ibge,Municipio,mort_infantil,IDESP_ensino_medio,n_familias_rua,forest_cover,n_pessoas_pobreza,esgoto_tratado,UAI_housing,UAI_env,UAI_food,UAI_mob,UAI_Crisk,population,population_preta,population_indigena,population_branca,pct_rural,pct_urbana,pol_deficit,mean_species_richness,max_species_richness,Vert_rich_risk,COD,flooding_exposure,flooding_risks,hydric_stress_exp,hydric_stress_risk,municipality,persist_malaria,persist_leptospirose,persist_diarrhea,persist_dengue,persist_chagas,incidence_malaria,incidence_leptospirose,incidence_diarrhea,incidence_dengue,incidence_chagas,copersistence,malaria_leptospirose,malaria_diarrhea,malaria_dengue,malaria_chagas,leptospirose_diarrhea,leptospirose_dengue,leptospirose_chagas,diarrhea_dengue,diarrhea_chagas,dengue_chagas,UAI_promedio,pct_preta,pct_indigena,pct_branca,riesgo_climatico,cuadrante,idx_clima,mort_norm,pobreza_pct,pobreza_norm,idx_social,idx_capacidad_inv,idx_politicas,idx_riesgo_eco,IVM,IVM_100,categoria_IVM
3539103,Pirapora do Bom Jesus,8.1,1.2,6,40.8,77.1,13.6,0.0,0.25,0.0,0.4,0.2,17051.5,1399.0,23.0,7474.5,3.5,96.5,0.7170428225,743.529411764706,790,5.88,353910,0.75,0.0,0.94,0.47,,,,,,,,,,,,,,,,,,,,,,,0.17,8.204556783860657,0.13488549394481422,43.834853238718004,0.235,Q2_Conservar,0.5820422546394667,0.10124999999999999,0.4521596340497903,0.07810064903922442,0.08967532451961222,0.8586956521739131,0.7185564414409624,0.13467704993128723,0.4767293445410483,60.87394815911896,Alta
3518305,Guararema,14.4,1.7,20,27.9,68.9,64.9,0.0,0.63,0.5,0.6,0.6,28540.0,1596.5,34.0,18113.5,17.6,82.4,0.84361350169,741.297619047619,776,4.47,351830,0.48,0.48,0.78,0.68,,,,,,,,,,,,,,,,,,,,,,,0.466,5.593903293622985,0.11913104414856342,63.467063770147156,0.5800000000000001,Q1_Modelo,0.6500846744353714,0.18,0.24141555711282414,0.04165322725532372,0.11082661362766186,0.5369565217391303,0.8453943010159841,0.10238204306000917,0.44912883077563137,54.86555574166715,Alta
3535606,Paraibuna,4.7,2.8,5,32.8,75.3,20.0,0.0,0.5,0.75,0.4,0.2,17527.5,548.0,13.5,12682.5,38.8,61.2,0.844094382746,718.46332046332,760,5.47,353560,0.15,0.0,0.43,0.26,,,,,,,,,,,,,,,,,,,,,,,0.37,3.1265154756810727,0.07702182284980745,72.35772357723577,0.13,Q1_Modelo,0.20580834548185978,0.058750000000000004,0.4296106118955926,0.0742008776519869,0.06647543882599345,0.6413043478260869,0.8458761971726891,0.12528630325240495,0.3769501265118068,39.152877960152345,Moderada
3509205,Cajamar,13.2,2.0,63,25.1,71.9,0.4,0.67,0.38,0.0,0.4,0.4,78401.5,5937.5,51.5,40587.5,0.9,99.1,0.563616335296,736.130434782609,785,6.23,350920,0.57,0.0,0.78,0.7,CAJAMAR,0.0,1.0,8.0,7.0,0.0,0.0,2.55097160130865,3.02927877655402,768.571301022849,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.37,7.57319694138505,0.0656875187336977,51.768779934057385,0.35,Q1_Modelo,0.5624402498943951,0.16499999999999998,0.09170742906704592,0.01576175088896903,0.0903808754444845,0.6413043478260869,0.5648060834306589,0.14269354099862577,0.40032501951885024,44.24138939497365,Moderada
3532306,Natividade da Serra,14.5,2.2,0,41.5,79.0,71.4,0.0,0.25,0.5,0.4,0.0,6838.5,160.0,6.0,5043.0,58.3,41.7,0.629087466842,716.106060606061,759,5.65,353230,0.32,0.0,0.16,0.21,,,,,,,,,,,,,,,,,,,,,,,0.22999999999999998,2.3396943774219494,0.08773853915332311,73.74424215836807,0.105,Q2_Conservar,0.16661664332243936,0.18125,1.1552240988520874,0.19969309169461721,0.1904715458473086,0.7934782608695652,0.6304154191977802,0.1294090700870362,0.38207818786482595,40.26921243173432,Moderada
3518800,Guarulhos,13.5,1.8,1549,38.2,71.8,13.6,1.0,0.5,0.75,0.8,1.0,1256875.0,99902.5,1507.0,640951.0,0.0,100.0,0.546030766944,662.872549019608,787,15.77,351880,0.94,1.0,0.84,0.5,GUARULHOS,6.0,10.0,10.0,8.0,0.0,0.185645615779877,1.74241670810542,9.69865738438588,347.478866235704,0.0,10.0,6.0,6.0,4.0,0.0,10.0,8.0,0.0,8.0,0.0,0.0,0.8099999999999999,7.948483341621084,0.1199005469915465,50.99560417702635,0.75,Q1_Modelo,0.8697844708483007,0.16875,0.005712580805569368,0.000889254582626589,0.0848196272913133,0.16304347826086962,0.5471833933775415,0.36120018323408154,0.40520623060242134,45.303986704276575,Moderada
3535804,Paranapanema,13.7,2.5,9,14.7,70.6,80.4,0.33,0.75,0.25,0.6,0.2,18601.5,558.0,14.5,12730.0,18.3,81.7,0.922953464307,670.311728395062,712,5.86,353580,0.15,0.0,0.39,0.5,,,,,,,,,,,,,,,,,,,,,,,0.42600000000000005,2.9997580840254816,0.07795070290030374,68.43534123592183,0.25,Q1_Modelo,0.2730921255315973,0.17124999999999999,0.37953928446630647,0.0655412236459536,0.1183956118229768,0.5804347826086955,0.9249017438258317,0.13421896472743933,0.40620864570330817,45.52220377597668,Moderada
3554201,Tejupá,0.0,1.2,0,18.8,74.7,7.1,0.0,0.25,0.25,0.4,0.2,4468.0,108.5,4.0,3217.5,28.8,71.2,0.902068453026,657.591397849462,685,4.0,355420,0.68,0.0,0.28,0.45,,,,,,,,,,,,,,,,,,,,,,,0.22000000000000003,2.428379588182632,0.08952551477170993,72.01208594449419,0.225,Q2_Conservar,0.3799018907236076,0.0,1.6718889883616832,0.2890484056023058,0.1445242028011529,0.8043478260869565,0.9039726459886803,0.09161704076958314,0.4648727212739961,58.292864127864384,Alta
3502200,Angatuba,9.1,2.5,1,20.4,63.3,78.5,0.0,0.5,0.5,0.6,0.4,23116.0,609.5,36.0,17799.0,29.2,70.8,0.881764939255,692.516717325228,728,4.87,350220,0.55,0.0,0.45,0.5,,,,,,,,,,,,,,,,,,,,,,,0.4,2.6367018515314067,0.15573628655476726,76.99861567745285,0.25,Q1_Modelo,0.40399210107574013,0.11374999999999999,0.2738363038587991,0.04726027751445394,0.08050513875722697,0.608695652173913,0.8836262731553655,0.11154374713696749,0.4176725824598426,48.017803360373335,Moderada
3515400,Fartura,11.4,3.1,14,14.1,66.2,93.5,0.33,0.75,0.5,0.2,0.4,15980.5,429.5,7.0,12847.0,19.1,80.9,0.935524704677,629.640287769784,672,6.3,351540,0.67,0.0,0.62,0.41,,,,,,,,,,,,,,,,,,,,,,,0.43600000000000005,2.68765057413723,0.043803385375926915,80.39172741779043,0.205,Q1_Modelo,0.4544668464330974,0.14250000000000002,0.4142548731266231,0.0715451584695046,0.10702257923475231,0.5695652173913042,0.9374995210593751,0.14429683921209346,0.4425702006661245,53.43779886171339,Alta
3518503,Guareí,7.5,1.8,1,23.4,60.4,46.5,0.0,0.5,0.5,0.4,0.2,14789.0,579.0,10.5,10327.5,45.8,54.2,0.897258539322,702.145945945946,736,4.6,351850,0.69,0.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,0.31999999999999995,3.915072012982622,0.07099871526134288,69.83230779633512,0.25,Q2_Conservar,0.45751985847363685,0.09375,0.4084116573128677,0.0705345955420255,0.08214229777101276,0.6956521739130435,0.8991525789489822,0.10535959688502061,0.4479653011983391,54.61226544609145,Alta
3516408,Franco da Rocha,10.7,1.5,144,40.6,72.3,1.9,1.0,0.5,0.5,1.0,0.4,138226.5,12918.0,135.0,66779.5,4.0,96.0,0.740886879754,734.414634146341,786,6.56,351640,0.94,0.0,0.79,0.62,FRANCO DA ROCHA,2.0,7.0,10.0,8.0,0.0,0.723450279070945,2.48040095681467,10.6347191023429,450.890386430967,0.0,9.0,2.0,2.0,2.0,0.0,7.0,6.0,0.0,8.0,0.0,0.0,0.6799999999999999,9.34553070503847,0.09766578767457759,48.31164791121818,0.31,Q1_Modelo,0.6454476374689141,0.13374999999999998,0.05230545517682933,0.00894732278086848,0.07134866139043423,0.30434782608695654,0.7424508315559251,0.15025194686211635,0.38276938067286925,40.419679110077396,Moderada
3516309,Francisco Morato,15.2,1.4,191,30.6,72.0,0.1,1.0,0.38,0.0,0.4,0.4,159805.5,17366.0,131.5,64268.5,0.5,99.5,0.790351367598,729.466666666667,737,1.02,351630,0.94,1.0,0.82,0.7,FRANCISCO MORATO,1.0,9.0,10.0,7.0,0.0,0.625760690339194,1.18199241508514,45.8682586018629,260.316447181105,0.0,10.0,1.0,1.0,0.0,0.0,9.0,6.0,0.0,7.0,0.0,0.0,0.43599999999999994,10.866960148430435,0.08228753077960396,40.216700927064466,0.85,Q1_Modelo,0.9294003868471954,0.19,0.04505476970442194,0.007693343093865097,0.09884667154693255,0.5695652173913044,0.7920197349011424,0.023362345396243704,0.4826388712165636,62.16040085234326,Alta
3521804,Itaí,17.2,2.2,13,13.4,73.1,98.7,0.33,0.5,0.25,0.4,0.2,24594.0,960.5,10.5,16330.0,17.1,82.9,0.92266361963,636.591954022988,701,9.19,352180,0.22,0.0,0.48,0.36,,,,,,,,,,,,,,,,,,,,,,,0.33599999999999997,3.9054240871757337,0.042693339838985114,66.3983085305359,0.18,Q2_Conservar,0.2716886928185534,0.215,0.2972269659266487,0.05130560746432767,0.13315280373216384,0.6782608695652174,0.9246112873103484,0.21049015116811728,0.44364076091888005,53.670850541828905,Alta
3528502,Mairiporã,11.3,1.8,115,59.9,70.1,24.7,1.0,0.5,0.75,0.8,0.2,87404.5,4926.5,77.0,53073.5,9.8,90.2,0.589358480221,720.203883495146,774,6.95,352850,0.94,1.0,0.78,0.57,MAIRIPORA,1.0,3.0,10.0,7.0,0.0,1.14410585267349,1.52547447023132,20.0218524217861,689.405498082397,0.0,8.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,7.0,0.0,0.0,0.65,5.636437483195945,0.08809615065585868,60.72170197186644,0.7849999999999999,Q1_Modelo,0.8765542967670626,0.14125000000000001,0.0802018202724116,0.013771897685436185,0.0775109488427181,0.3369565217391304,0.5906025679249521,0.15918460833715073,0.40816178872220277,45.94738606804072,Moderada
3541653,Quadra,0.0,3.2,0,13.6,71.6,60.3,0.0,0.38,0.75,0.4,0.2,3320.5,145.5,8.0,2431.0,55.5,44.5,0.96582945371,715.212121212121,743,3.74,354165,0.08,0.0,0.33,0.45,,,,,,,,,,,,,,,,,,,,,,,0.346,4.3818702002710435,0.24092757114892335,73.21186568287908,0.225,Q2_Conservar,0.22078596996058478,0.0,2.156301761782864,0.37282583330990265,0.18641291665495133,0.6673913043478261,0.9678682409469713,0.08566193311956025,0.42562407300597876,49.74877387457827,Moderada
3554003,Tatuí,10.6,1.8,162,13.6,73.8,90.4,0.33,0.75,1.0,1.0,0.6,115634.0,3971.5,96.0,86918.5,3.1,96.9,0.959750695522,714.645962732919,750,4.71,355400,0.48,0.0,0.78,0.45,TATUI,1.0,2.0,9.0,6.0,0.0,0.864797550893336,0.864797550893336,4.0357219041689,115.018074268814,0.0,6.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,0.0,0.736,3.4345434733728837,0.08302056488576023,75.16690592732242,0.225,Q1_Modelo,0.45540934976004677,0.1325,0.06382205925592818,0.010939077578867643,0.07171953878943382,0.24347826086956526,0.9617766509960108,0.10787906550618416,0.36805257318424817,37.21595778534889,Moderada
3508405,Cabreúva,17.8,2.2,27,47.1,71.5,81.1,0.33,0.75,0.5,0.4,0.4,44307.5,2592.5,76.5,25193.0,7.7,92.3,0.86842873762,725.361445783133,784,7.48,350840,0.42,0.42,0.78,0.48,CABREUVA,1.0,0.0,6.0,6.0,0.0,2.25695424025278,0.0,5.26622656058982,123.380165133819,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.476,5.851153867855329,0.17265699937933757,56.859448174688254,0.44999999999999996,Q1_Modelo,0.5529082301899617,0.2225,0.1613722281780737,0.027810024575207863,0.12515501228760392,0.5260869565217391,0.8702619198859556,0.1713238662391205,0.4491471970248762,54.86955391480397,Alta
3555406,Ubatuba,11.3,1.6,242,89.8,80.4,40.4,1.0,0.38,0.75,1.0,0.2,85891.0,5988.0,439.5,48066.0,6.4,93.6,0.473177944047,649.575221238938,738,11.98,355540,0.58,0.59,0.78,0.77,UBATUBA,2.0,2.0,9.0,9.0,0.0,1.16426633756738,1.16426633756738,3.62216193909852,816.797517266717,0.0,9.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.666,6.971626829353483,0.5116950553608643,55.96162578151378,0.6799999999999999,Q1_Modelo,0.7355410858400586,0.14125000000000001,0.09360701354041752,0.01609027711623677,0.07867013855811839,0.3195652173913043,0.4741767841107749,0.27439303710490154,0.3764692526010315,39.048195881267524,Moderada
3554656,Torre de Pedra,0.0,3.9,0,31.9,74.9,77.5,0.0,0.38,0.25,0.2,0.0,2150.0,49.0,0.0,1648.5,17.3,82.7,0.87178487281,711.863636363636,733,2.88,355465,0.34,0.0,0.53,0.5,,,,,,,,,,,,,,,,,,,,,,,0.166,2.27906976744186,0.0,76.67441860465117,0.25,Q2_Conservar,0.3649238692342141,0.0,3.483720930232558,0.602398151638885,0.3011990758194425,0.8630434782608696,0.8736251396037309,0.06596426935409987,0.4937511664544714,64.5794511285591,Alta
3524907,Jambeiro,0.0,1.7,0,27.4,66.0,57.7,0.0,0.0,0.5,0.2,0.2,5873.0,224.0,2.5,4162.0,29.1,70.9,0.852406072547,732.245614035088,764,4.16,352490,0.17,0.0,0.6,0.37,,,,,,,,,,,,,,,,,,,,,,,0.18,3.814064362336114,0.04256768261535842,70.8666780180487,0.185,Q2_Conservar,0.29248252359037397,0.0,1.1237868210454622,0.19425612881238902,0.09712806440619451,0.8478260869565217,0.8542054322732436,0.09528172240036648,0.4373847659253401,52.30897470131829,Alta
3507001,Boituva,12.5,1.3,97,14.7,72.9,86.9,0.67,0.63,0.5,1.0,0.2,54697.5,2644.5,64.5,36558.0,3.8,96.2,0.936886033169,731.234567901235,758,3.53,350700,0.3,0.0,0.78,0.42,,,,,,,,,,,,,,,,,,,,,,,0.6,4.834773070067188,0.11792129439188263,66.83669271904566,0.21,Q1_Modelo,0.3939449520887525,0.15625,0.1332784862196627,0.02295131405992948,0.08960065702996474,0.3913043478260869,0.9388637232048386,0.08085203847915713,0.37891314372575996,39.58020977882384,Moderada
3546801,Santa Isabel,9.9,2.0,51,37.4,73.8,6.1,0.33,0.88,0.75,0.4,0.2,51813.5,2537.5,43.0,33996.5,20.4,79.6,0.868792737828,747.483050847458,793,5.74,354680,0.44,0.0,0.84,0.54,SANTA ISABEL,0.0,8.0,10.0,6.0,0.0,0.0,4.34249761162631,55.9699692165169,163.406576793049,0.0,10.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,6.0,0.0,0.0,0.512,4.897372306445232,0.08298995435552511,65.6132089127351,0.27,Q1_Modelo,0.48909332291577345,0.12375,0.14243392166134308,0.024534713327933607,0.0741423566639668,0.4869565217391304,0.8706266884687195,0.13147045350435183,0.4104578686583884,46.4472227520856,Moderada
3551207,Sarutaiá,20.8,1.7,0,19.1,66.3,92.7,0.0,0.38,0.5,0.2,0.2,3663.0,100.5,6.5,2715.5,11.3,88.7,0.922565609877,647.622222222222,670,3.34,355120,0.65,0.0,0.49,0.46,,,,,,,,,,,,,,,,,,,,,,,0.256,2.743652743652744,0.17745017745017744,74.13322413322413,0.23,Q2_Conservar,0.43037901814497564,0.26,1.8099918099918098,0.3129327864241002,0.28646639321205014,0.7652173913043478,0.92451307066675,0.07650022904260192,0.49661522047414514,65.20293084351071,Alta
3556503,Várzea Paulista,12.4,2.0,64,20.0,69.0,93.9,0.67,0.5,0.0,0.6,0.6,111430.0,7352.0,67.0,64984.0,0.3,99.7,0.900514985593,757.166666666667,776,2.43,355650,0.94,0.0,0.82,0.59,VARZEA PAULISTA,1.0,2.0,10.0,7.0,0.0,1.79484878398995,0.897424391994974,8.88450148075025,317.303624312509,0.0,7.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.47400000000000003,6.597864129947053,0.060127434263663286,58.31822668940142,0.295,Q1_Modelo,0.6436861011329096,0.155,0.06192228304765324,0.01061051819174557,0.08280525909587279,0.5282608695652173,0.9024158993125766,0.05565735226752177,0.44256509627481966,53.43668768000597,Alta
3524402,Jacareí,9.4,1.9,251,18.5,68.0,75.0,1.0,0.38,0.5,0.8,1.0,225744.5,12510.5,158.0,150957.5,2.2,97.8,0.932746533501,735.896551724138,783,6.02,352440,0.75,0.0,0.78,0.44,JACAREI,2.0,8.0,10.0,7.0,0.0,0.442978677221372,0.719840350484729,14.839785686916,302.301305869499,0.0,10.0,2.0,2.0,0.0,0.0,8.0,5.0,0.0,7.0,0.0,0.0,0.736,5.541884741377974,0.06999063100097677,66.87095366664526,0.22,Q1_Modelo,0.5297488034098452,0.11750000000000001,0.030122550051053295,0.0051108700023961414,0.061305435001198075,0.24347826086956526,0.9347154853905145,0.13788364635822262,0.38142632620586914,40.127307803357034,Moderada
3542305,Redenção da Serra,27.0,1.5,0,29.5,80.3,89.0,0.33,0.38,0.75,0.4,0.2,4183.5,144.5,3.5,2971.5,46.3,53.7,0.702545255954,729.094736842105,757,3.69,354230,0.27,0.0,0.29,0.39,,,,,,,,,,,,,,,,,,,,,,,0.41200000000000003,3.4540456555515715,0.08366200549778893,71.0290426676228,0.195,Q1_Modelo,0.24526485375715018,0.3375,1.9194454404207004,0.331862393803833,0.3346811969019165,0.5956521739130434,0.7040282717139065,0.08451672010994045,0.3928286432791914,42.609493317257595,Moderada
3523909,Itu,8.0,2.2,500,25.8,66.2,95.1,1.0,0.75,0.0,1.0,0.4,161193.5,9012.0,103.5,107302.0,4.4,95.6,0.875054894293,740.458536585366,783,5.43,352390,0.42,0.32,0.78,0.73,,,,,,,,,,,,,,,,,,,,,,,0.63,5.590796154931805,0.06420854438919683,66.56720029033428,0.525,Q1_Modelo,0.6090770613587928,0.1,0.041068653512703675,0.007003958793101826,0.053501979396550915,0.3586956521739131,0.8769020638354911,0.12437013284470912,0.4045093779218914,45.15228792079149,Moderada
3509601,Campo Limpo Paulista,4.7,2.1,106,31.4,68.9,79.5,0.67,0.5,0.0,0.4,0.6,75853.0,5020.0,76.5,46641.0,1.9,98.1,0.842152111179,749.730769230769,779,3.76,350960,0.56,0.0,0.79,0.57,CAMPO LIMPO PAULISTA,1.0,5.0,10.0,8.0,0.0,1.31833941966699,2.63667883933398,9.88754564750241,150.125901414578,0.0,10.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,8.0,0.0,0.0,0.434,6.618063886728278,0.10085296560452454,61.48866887268796,0.285,Q1_Modelo,0.5200184689362972,0.058750000000000004,0.09083358601505544,0.01561062291065648,0.03718031145532824,0.5717391304347825,0.8439298256287561,0.08612001832340815,0.41179755095571446,46.73885996672086,Moderada
3511607,Cesário Lange,21.5,1.7,8,12.3,63.9,79.3,0.0,0.38,0.25,0.2,0.2,17294.0,465.5,7.0,12829.5,22.9,77.1,0.96044019208,722.55,747,3.27,351160,0.3,0.0,0.78,0.57,,,,,,,,,,,,,,,,,,,,,,,0.20600000000000002,2.6916849774488263,0.04047646582629814,74.18468833121314,0.285,Q2_Conservar,0.4426462507900512,0.26875,0.36949230947149303,0.06380363585411357,0.16627681792705679,0.8195652173913044,0.9624676030250331,0.07489693082913422,0.4931705639925159,64.45305900920884,Alta
3511508,Cerquilho,0.0,2.1,26,10.1,61.2,82.4,0.0,0.5,0.25,0.6,0.4,42156.0,1302.0,31.5,31784.0,5.3,94.7,0.953400632549,716.775,754,4.94,351150,0.47,0.0,0.78,0.46,,,,,,,,,,,,,,,,,,,,,,,0.35,3.0885283233703387,0.07472245943637916,75.39614764209128,0.23,Q2_Conservar,0.4557825397884092,0.0,0.14517506404782238,0.025008783936141598,0.012504391968070799,0.6630434782608696,0.9554131835577674,0.1131470453504352,0.43997812778511036,52.873527081262615,Alta
3554607,Timburi,0.0,2.3,0,29.0,65.4,100.0,0.0,0.38,0.25,0.2,0.0,2555.0,64.0,2.5,1966.5,23.5,76.5,0.897106219982,654.190476190476,673,2.79,355460,0.55,0.0,0.25,0.19,,,,,,,,,,,,,,,,,,,,,,,0.166,2.5048923679060664,0.09784735812133072,76.96673189823875,0.095,Q2_Conservar,0.2501512610646874,0.0,2.559686888454012,0.44258982415047576,0.22129491207523788,0.8630434782608696,0.8989999380752733,0.06390288593678425,0.4594784950825705,57.11858787989137,Alta
3507100,Bom Jesus dos Perdões,9.4,2.3,62,54.5,72.6,10.3,0.0,0.38,0.25,0.4,0.2,20857.0,877.5,6.0,13889.5,7.6,92.4,0.825483542351,713.088235294118,782,8.81,350710,0.38,0.0,0.78,0.4,,,,,,,,,,,,,,,,,,,,,,,0.246,4.207220597401353,0.028767320324111813,66.59394927362516,0.2,Q2_Conservar,0.41043995134237254,0.11750000000000001,0.34808457592175285,0.060101246180983545,0.08880062309049178,0.7760869565217391,0.8272260708108748,0.2017865322950069,0.46086802681209704,57.421076883482215,Alta
3545209,Salto,13.2,2.0,183,15.3,65.2,,1.0,0.63,0.5,0.6,0.4,119917.5,7316.0,65.0,78982.0,1.2,98.8,0.953038300996,721.093023255814,760,5.12,354520,0.54,0.0,0.79,0.45,,,,,,,,,,,,,,,,,,,,,,,0.626,6.100861008610086,0.054203931869827165,65.86361456834908,0.225,Q1_Modelo,0.4753103035384767,0.16499999999999998,0.05437071319865742,0.009304501645908028,0.087152250822954,0.3630434782608696,0.9550500871523983,0.11726981218506644,0.399565186391953,44.07598031465796,Moderada
3532405,Nazaré Paulista,0.0,1.6,7,44.3,78.7,22.6,0.0,0.13,0.75,0.4,0.0,17315.5,790.5,12.0,11711.5,49.9,50.1,0.694949029422,735.942857142857,785,6.25,353240,0.46,0.0,0.71,0.63,,,,,,,,,,,,,,,,,,,,,,,0.256,4.565273887557391,0.06930207039935318,67.63593312350207,0.315,Q2_Conservar,0.4894867604882278,0.0,0.45450607836909124,0.07850645805194263,0.039253229025971316,0.7652173913043478,0.6964160101669842,0.14315162620247368,0.42670500343760087,49.984083052673675,Moderada
3540606,Porto Feliz,4.9,1.7,121,15.6,65.2,82.6,1.0,0.63,0.75,0.8,0.4,52695.0,3189.5,27.5,36384.5,15.3,84.7,0.956675339828,730.977528089888,761,3.95,354060,0.33,0.0,0.78,0.7,,,,,,,,,,,,,,,,,,,,,,,0.716,6.052756428503653,0.052187114526994975,69.0473479457254,0.35,Q1_Modelo,0.4934747326530159,0.061250000000000006,0.12373090426036626,0.021300094477654234,0.04127504723882712,0.26521739130434785,0.958694803476861,0.09047182775996336,0.36982676048660307,37.602182970329515,Moderada
3503109,Arandu,24.1,1.3,8,8.5,65.2,100.0,0.0,0.63,0.75,0.2,0.2,6504.0,388.0,1.5,3798.5,19.0,81.0,0.926049455426,627.553191489362,704,10.86,350310,0.13,0.0,0.46,0.36,,,,,,,,,,,,,,,,,,,,,,,0.356,5.9655596555965555,0.023062730627306273,58.402521525215256,0.18,Q1_Modelo,0.24050747491686597,0.30125,1.0024600246002462,0.1732731005441692,0.23726155027208462,0.6565217391304348,0.9280042703296815,0.24874026568941823,0.462207060067697,57.712572807364005,Alta
3550001,São Luiz do Paraitinga,9.2,2.9,2,37.2,71.5,88.3,0.67,0.5,0.5,0.4,0.2,10367.0,234.0,4.0,7959.5,44.4,55.6,0.858348097983,682.741116751269,756,9.69,355000,0.48,0.0,0.33,0.45,,,,,,,,,,,,,,,,,,,,,,,0.454,2.257162149127038,0.03858396836114594,76.77727404263528,0.225,Q1_Modelo,0.335728498696217,0.11499999999999999,0.6896884344554838,0.11918039135055729,0.11709019567527865,0.5499999999999999,0.860160000840512,0.22194228126431517,0.41698419529526454,47.86794744627421,Moderada
3540507,Porangaba,0.0,2.2,0,16.8,69.9,41.5,0.0,0.38,0.5,0.2,0.2,9388.5,354.0,1.5,6912.5,42.4,57.6,0.952715440687,707.524390243902,740,4.39,354050,0.32,0.31,0.62,0.6,,,,,,,,,,,,,,,,,,,,,,,0.256,3.770570378654737,0.015976993129892952,73.62731000692337,0.45499999999999996,Q2_Conservar,0.4930804454777309,0.0,0.7445278798530117,0.12866467402103407,0.06433233701051704,0.7652173913043478,0.9547265453116074,0.1005497022446175,0.4755812842697641,60.62402539726788,Alta
3525904,Jundiaí,11.3,2.3,273,35.6,67.1,98.4,1.0,1.0,0.75,0.6,0.8,406673.5,19542.5,267.5,296331.5,3.1,96.9,0.87359246431,714.109489051095,776,7.98,352590,0.58,0.0,0.79,0.73,JUNDIAI,3.0,8.0,10.0,8.0,0.0,0.327863343279888,0.737692522379747,8.99984877303291,370.198697480903,0.0,10.0,3.0,3.0,1.0,0.0,8.0,6.0,0.0,8.0,0.0,0.0,0.8300000000000001,4.805452039535401,0.06577758324552743,72.867177231858,0.365,Q1_Modelo,0.5777136473211308,0.14125000000000001,0.016499722750560337,0.0027548515570530096,0.07200242577852652,0.1413043478260868,0.8754365467820224,0.18277599633531838,0.369846592808617,37.606500294790266,Moderada
3538808,Piraju,6.7,2.9,11,17.9,77.2,100.0,0.67,0.25,0.25,0.4,0.2,28955.5,746.0,11.5,23520.0,6.3,93.7,0.928763201356,651.575,688,5.29,353880,0.55,0.0,0.73,0.43,PIRAJU,1.0,3.0,4.0,6.0,0.0,3.45357531384366,3.45357531384366,4.31696914230457,57.5595885640609,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.354,2.576367184127368,0.03971611610920205,81.22809138160281,0.215,Q1_Modelo,0.45573291345485034,0.08375,0.26661601422873027,0.046011554677855525,0.06488077733892776,0.658695652173913,0.9307237447561,0.12116353641777372,0.44623932482831297,54.236535362857985,Alta
3525854,Jumirim,0.0,2.2,1,15.9,57.6,72.2,0.0,0.5,0.5,0.2,0.2,2927.0,158.0,3.5,1958.5,34.3,65.7,0.963697698716,735.882352941176,757,2.79,352585,0.23,0.0,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,0.27999999999999997,5.398018448923813,0.11957635804578066,66.91151349504612,0.18,Q2_Conservar,0.33307289433481657,0.0,1.9678852066962762,0.3402398752411288,0.1701199376205644,0.7391304347826086,0.9657319859919716,0.06390288593678425,0.45439162773334907,56.01122098558591,Alta
3524006,Itupeva,13.4,1.8,18,23.1,67.3,75.2,0.67,0.63,0.75,0.6,0.4,57737.5,3297.0,35.5,34323.0,5.3,94.7,0.898060467411,749.815384615385,772,2.87,352400,0.21,0.0,0.78,0.48,,,,,,,,,,,,,,,,,,,,,,,0.61,5.710326910586707,0.06148516995020567,59.44663347044815,0.24,Q1_Modelo,0.38756340260375477,0.1675,0.11656202641264343,0.020060263121865443,0.09378013156093273,0.3804347826086957,0.8999561998428004,0.06573522675217591,0.3654939486736719,36.658967424984105,Moderada
3527306,Louveira,9.9,2.4,50,24.4,73.7,77.9,0.33,0.88,0.5,0.6,1.0,44486.0,2506.0,24.5,26068.0,4.2,95.8,0.85912999013,756.235294117647,776,2.55,352730,0.42,0.0,0.79,0.59,,,,,,,,,,,,,,,,,,,,,,,0.662,5.633232927213055,0.05507350627163602,58.59821067302072,0.295,Q1_Modelo,0.4862820903723325,0.12375,0.16567009845794184,0.02855332561189464,0.07615166280594732,0.3239130434782608,0.8609435434980901,0.05840586349060926,0.361139240729048,35.710985281714024,Moderada
