cod_ibge,year,diarrhea,population,incidence_diarrhea
352585,2016,1.0,3190.0,31.347962382445143
352585,2017,5.0,3237.0,154.46400988569664
352585,2018,2.0,3315.0,60.3318250377074
352585,2019,4.0,3367.0,118.8001188001188
352590,2010,12.0,369975.87,3.2434547690907523
352590,2011,4.0,373713.0,1.0703400737999482
352590,2012,17.0,377183.0,4.50709602500643
352590,2013,18.0,393920.0,4.569455727051178
352590,2014,40.0,397965.0,10.05113515007601
352590,2015,36.0,401896.0,8.957541254453888
352590,2016,49.0,405740.0,12.076699364124808
352590,2017,49.0,409497.0,11.965899628080304
352590,2018,63.0,414810.0,15.187676285528315
352590,2019,78.0,418962.0,18.617440245177367
352600,2010,88.0,18670.41,471.3340521177628
352600,2011,36.0,18859.0,190.89029110769394
352600,2012,69.0,18986.0,363.42568208153375
352600,2013,57.0,19765.0,288.38856564634455
352600,2014,64.0,19918.0,321.31740134551666
352600,2015,47.0,20066.0,234.22705073258246
352600,2016,35.0,20211.0,173.1730245905695
352600,2017,42.0,20353.0,206.35778509310666
352600,2018,40.0,20524.0,194.89378288832586
352600,2019,42.0,20679.0,203.10459886841724
352610,2010,1.0,18957.51,5.274954358457414
352610,2011,3.0,19149.0,15.666614444618517
352610,2012,3.0,19055.0,15.743899239044872
352610,2013,8.0,19535.0,40.95213718965959
352610,2014,12.0,19446.0,61.7093489663684
352610,2015,12.0,19359.0,61.98667286533396
352610,2016,25.0,19274.0,129.70841548199647
352610,2017,5.0,19192.0,26.052521884118384
352610,2018,0.0,18908.0,0.0
352610,2019,0.0,18812.0,0.0
352620,2010,5.0,28622.88,17.468542648398763
352620,2011,5.0,28912.0,17.293857221914774
352620,2012,2.0,29081.0,6.877342594821361
352620,2013,2.0,30239.0,6.613975329872019
352620,2014,2.0,30443.0,6.5696547646421175
352620,2015,6.0,30642.0,19.580967299784607
352620,2016,5.0,30837.0,16.214288030612575
352620,2017,8.0,31027.0,25.783994585361135
352620,2018,4.0,31235.0,12.806146950536258
352620,2019,9.0,31444.0,28.622312682864774
352630,2010,0.0,4784.67,0.0
352630,2011,1.0,4833.0,20.69108214359611
352630,2012,0.0,4824.0,0.0
352630,2013,0.0,4966.0,0.0
352630,2014,1.0,4960.0,20.161290322580644
352630,2015,0.0,4954.0,0.0
352630,2016,0.0,4949.0,0.0
352630,2017,1.0,4943.0,20.230629172567266
352630,2018,0.0,4903.0,0.0
352630,2019,0.0,4896.0,0.0
352640,2010,0.0,25235.1,0.0
352640,2011,0.0,25490.0,0.0
352640,2012,1.0,25721.0,3.8878737218615136
352640,2013,14.0,26853.0,52.1357017837858
352640,2014,69.0,27122.0,254.40601725536467
352640,2015,60.0,27384.0,219.10604732690624
352640,2016,58.0,27640.0,209.84081041968162
352640,2017,30.0,27890.0,107.56543564001434
352640,2018,15.0,28240.0,53.116147308781876
352640,2019,24.0,28516.0,84.1632767569084
352650,2010,19.0,8969.4,211.83133765915224
352650,2011,16.0,9060.0,176.60044150110375
352650,2012,17.0,9330.0,182.2079314040729
352650,2013,12.0,9995.0,120.0600300150075
352650,2014,12.0,10297.0,116.53879770807032
352650,2015,7.0,10590.0,66.10009442870633
352650,2016,9.0,10876.0,82.75101140125045
352650,2017,8.0,11156.0,71.71029042667624
352650,2018,12.0,11667.0,102.85420416559526
352650,2019,8.0,11980.0,66.7779632721202
352660,2010,1.0,6568.65,15.223828336111684
352660,2011,0.0,6635.0,0.0
352660,2012,0.0,6678.0,0.0
352660,2013,0.0,6950.0,0.0
352660,2014,0.0,7002.0,0.0
352660,2015,2.0,7052.0,28.36074872376631
352660,2016,0.0,7102.0,0.0
352660,2017,0.0,7150.0,0.0
352660,2018,4.0,7207.0,55.50159567087554
352660,2019,0.0,7260.0,0.0
352670,2010,151.0,91674.99,164.71231684890284
352670,2011,111.0,92601.0,119.8691158842777
352670,2012,7.0,93417.0,7.493282807197833
352670,2013,79.0,97505.0,81.02148607763704
352670,2014,129.0,98460.0,131.01767215112736
352670,2015,58.0,99388.0,58.3571457318791
352670,2016,35.0,100296.0,34.896705750977105
352670,2017,43.0,101184.0,42.496837444655284
352670,2018,60.0,102412.0,58.5868843494903
352670,2019,55.0,103391.0,53.196119584876826
352680,2010,63.0,61299.81,102.77356487728103
352680,2011,37.0,61919.0,59.75548700721911
352680,2012,53.0,62393.0,84.94542657028833
352680,2013,46.0,65026.0,70.74093439547258
352680,2014,39.0,65587.0,59.463003339076344
352680,2015,21.0,66131.0,31.755152651555246
352680,2016,27.0,66664.0,40.501620064802594
352680,2017,40.0,67185.0,59.53709905484855
352680,2018,73.0,67859.0,107.57600318307078
352680,2019,55.0,68432.0,80.3717559036708
352690,2010,62.0,275312.07,22.519898964110073
352690,2011,57.0,278093.0,20.496740299108573
352690,2012,74.0,280096.0,26.419513309722383
352690,2013,51.0,291748.0,17.480839628720677
352690,2014,49.0,294128.0,16.65941358864168
352690,2015,30.0,296440.0,10.120091755498583
352690,2016,52.0,298701.0,17.408713060886974
352690,2017,42.0,300911.0,13.957615374645659
352690,2018,60.0,303682.0,19.75750950006915
352690,2019,85.0,306114.0,27.767433047818788
352700,2010,0.0,6745.86,0.0
352700,2011,0.0,6814.0,0.0
352700,2012,0.0,6912.0,0.0
352700,2013,2.0,7265.0,27.52924982794219
352700,2014,6.0,7377.0,81.3338755591704
352700,2015,8.0,7485.0,106.88042752171009
352700,2016,5.0,7591.0,65.86747464102227
352700,2017,5.0,7695.0,64.9772579597141
352700,2018,1.0,7864.0,12.71617497456765
352700,2019,1.0,7980.0,12.531328320802006
352710,2010,7.0,71134.47,9.840517543744966
352710,2011,24.0,71853.0,33.40152811991148
352710,2012,21.0,72260.0,29.061721561029618
352710,2013,22.0,75117.0,29.28764460774525
352710,2014,9.0,75612.0,11.902872559911126
352710,2015,7.0,76092.0,9.199390211848815
352710,2016,28.0,76562.0,36.571667406807556
352710,2017,14.0,77021.0,18.176860856130148
352710,2018,16.0,77510.0,20.64249774222681
352710,2019,13.0,78013.0,16.663889351774706
352720,2010,4.0,82058.13,4.874593169500694
352720,2011,3.0,82887.0,3.6193854283542652
352720,2012,5.0,83224.0,6.007882341632222
352720,2013,3.0,86337.0,3.4747558983981373
352720,2014,1.0,86764.0,1.1525517495735558
352720,2015,5.0,87178.0,5.735391956686319
352720,2016,9.0,87584.0,10.275849470222871
352720,2017,21.0,87980.0,23.869061150261423
352720,2018,23.0,88276.0,26.05464678961439
352720,2019,17.0,88706.0,19.164430816404753
352725,2010,3.0,2116.62,141.73540833971143
352725,2011,2.0,2138.0,93.54536950420955
352725,2012,3.0,2147.0,139.72985561248254
352725,2013,1.0,2227.0,44.903457566232596
352725,2014,2.0,2238.0,89.36550491510278
352725,2015,3.0,2249.0,133.3926189417519
352725,2016,2.0,2260.0,88.49557522123894
352725,2017,1.0,2270.0,44.05286343612335
352725,2018,0.0,2278.0,0.0
352725,2019,0.0,2289.0,0.0
352730,2010,3.0,37758.6,7.945209832991689
352730,2011,1.0,38140.0,2.6219192448872572
352730,2012,3.0,39122.0,7.668319615561577
352730,2013,6.0,41700.0,14.388489208633093
352730,2014,1.0,42796.0,2.3366669782222638
352730,2015,3.0,43862.0,6.839633395649993
352730,2016,3.0,44904.0,6.680919294494922
352730,2017,3.0,45922.0,6.53281651496015
352730,2018,0.0,47748.0,0.0
352730,2019,11.0,48885.0,22.501789915106883
352740,2010,44.0,19802.97,222.18889388813898
352740,2011,31.0,20003.0,154.97675348697697
352740,2012,62.0,20119.0,308.1664098613251
352740,2013,49.0,20918.0,234.2480160627211
352740,2014,30.0,21059.0,142.45690678569733
352740,2015,15.0,21196.0,70.76806944706549
352740,2016,23.0,21330.0,107.82934833567744
352740,2017,16.0,21461.0,74.55384185266297
352740,2018,11.0,21604.0,50.91649694501018
352740,2019,12.0,21747.0,55.18002483101117
352750,2010,0.0,2234.43,0.0
352750,2011,0.0,2257.0,0.0
352750,2012,4.0,2264.0,176.67844522968198
352750,2013,4.0,2345.0,170.57569296375266
352750,2014,5.0,2355.0,212.31422505307856
352750,2015,6.0,2364.0,253.80710659898475
352750,2016,3.0,2372.0,126.47554806070826
352750,2017,1.0,2381.0,41.999160016799664
352750,2018,6.0,2385.0,251.57232704402514
352750,2019,3.0,2394.0,125.31328320802004
352760,2010,1.0,11486.97,8.705515901930623
352760,2011,0.0,11603.0,0.0
352760,2012,2.0,11910.0,16.79261125104954
352760,2013,0.0,12704.0,0.0
352760,2014,0.0,13046.0,0.0
352760,2015,1.0,13378.0,7.4749588877261175
352760,2016,0.0,13703.0,0.0
352760,2017,1.0,14021.0,7.132158904500392
352760,2018,0.0,14592.0,0.0
352760,2019,2.0,14947.0,13.380611493945274
352770,2010,15.0,5038.11,297.730696630284
352770,2011,8.0,5089.0,157.20180782078995
352770,2012,8.0,5145.0,155.4907677356657
352770,2013,3.0,5384.0,55.72065378900445
352770,2014,1.0,5449.0,18.351991191044227
352770,2015,4.0,5511.0,72.58210851025223
352770,2016,3.0,5573.0,53.830970751839224
352770,2017,1.0,5633.0,17.752529735487304
352770,2018,1.0,5723.0,17.473353136466887
352770,2019,1.0,5790.0,17.271157167530223
352780,2010,0.0,4319.37,0.0
352780,2011,1.0,4363.0,22.920009168003666
352780,2012,0.0,4372.0,0.0
352780,2013,1.0,4523.0,22.10921954455008
352780,2014,1.0,4536.0,22.045855379188712
352780,2015,1.0,4549.0,21.982853374367995
352780,2016,2.0,4561.0,43.85003288752467
352780,2017,1.0,4573.0,21.867483052700635
352780,2018,2.0,4571.0,43.754101947057535
352780,2019,2.0,4584.0,43.63001745200698
352790,2010,0.0,2673.0,0.0
352790,2011,0.0,2700.0,0.0
352790,2012,0.0,2687.0,0.0
352790,2013,0.0,2754.0,0.0
352790,2014,0.0,2741.0,0.0
352790,2015,0.0,2729.0,0.0
352790,2016,0.0,2717.0,0.0
352790,2017,0.0,2705.0,0.0
352790,2018,1.0,2663.0,37.55163349605708
352790,2019,0.0,2649.0,0.0
352800,2010,51.0,16135.02,316.0826574742392
352800,2011,25.0,16298.0,153.39305436249848
352800,2012,20.0,16336.0,122.42899118511265
352800,2013,26.0,16909.0,153.76426754982552
352800,2014,17.0,16961.0,100.22993927244856
352800,2015,10.0,17013.0,58.77858108505261
352800,2016,15.0,17063.0,87.90951180917776
352800,2017,10.0,17111.0,58.44193793466191
352800,2018,8.0,17111.0,46.75355034772953
352800,2019,9.0,17163.0,52.43838489774515
352810,2010,0.0,7608.15,0.0
352810,2011,6.0,7685.0,78.07417046193883
352810,2012,3.0,7705.0,38.93575600259572
352810,2013,2.0,7978.0,25.068939583855602
352810,2014,7.0,8006.0,87.4344241818636
352810,2015,5.0,8033.0,62.24324660774306
352810,2016,2.0,8060.0,24.81389578163772
352810,2017,1.0,8086.0,12.367054167697255
352810,2018,9.0,8093.0,111.20721611268998
352810,2019,1.0,8120.0,12.31527093596059
352820,2010,1.0,3620.43,27.621028441372985
352820,2011,1.0,3657.0,27.344818156959256
352820,2012,0.0,3650.0,0.0
352820,2013,0.0,3756.0,0.0
352820,2014,0.0,3751.0,0.0
352820,2015,2.0,3746.0,53.39028296849973
352820,2016,0.0,3741.0,0.0
352820,2017,5.0,3736.0,133.83297644539613
352820,2018,3.0,3704.0,80.99352051835854
352820,2019,0.0,3698.0,0.0
352830,2010,1.0,3152.16,31.724277955433735
352830,2011,1.0,3184.0,31.407035175879397
352830,2012,1.0,3167.0,31.575623618566464
352830,2013,3.0,3246.0,92.42144177449168
352830,2014,5.0,3230.0,154.79876160990713
352830,2015,4.0,3215.0,124.4167962674961
352830,2016,16.0,3200.0,500.0
352830,2017,3.0,3185.0,94.19152276295134
352830,2018,5.0,3136.0,159.4387755102041
352830,2019,3.0,3119.0,96.18467457518436
352840,2010,4.0,43038.27,9.29405387344798
352840,2011,2.0,43473.0,4.60055666735675
352840,2012,4.0,43714.0,9.150386603834011
352840,2013,3.0,45436.0,6.602693899110838
352840,2014,5.0,45729.0,10.933980624986333
352840,2015,2.0,46015.0,4.346408779745735
352840,2016,3.0,46294.0,6.480321423942627
352840,2017,0.0,46567.0,0.0
352840,2018,2.0,46852.0,4.268761205498164
352840,2019,2.0,47150.0,4.241781548250265
352850,2010,6.0,81730.44,7.341206042693518
352850,2011,3.0,82556.0,3.6338969911332915
352850,2012,2.0,84104.0,2.3780081803481403
352850,2013,1.0,88883.0,1.1250745361880223
352850,2014,5.0,90627.0,5.517119622187648
352850,2015,8.0,92323.0,8.665229682744279
352850,2016,26.0,93981.0,27.665166363413878
352850,2017,52.0,95601.0,54.3927364776519
352850,2018,35.0,98374.0,35.578506515949336
352850,2019,37.0,100179.0,36.93388833987163
352860,2010,0.0,8957.52,0.0
352860,2011,3.0,9048.0,33.15649867374005
352860,2012,1.0,9101.0,10.98780353807274
352860,2013,0.0,9464.0,0.0
352860,2014,0.0,9529.0,0.0
352860,2015,6.0,9592.0,62.55212677231026
352860,2016,0.0,9653.0,0.0
352860,2017,0.0,9714.0,0.0
352860,2018,0.0,9780.0,0.0
352860,2019,2.0,9846.0,20.312817387771684
352870,2010,7.0,4849.02,144.3590663680496
352870,2011,3.0,4898.0,61.24948958758677
352870,2012,6.0,4981.0,120.45773940975708
352870,2013,7.0,5251.0,133.30794134450582
352870,2014,2.0,5345.0,37.418147801683816
352870,2015,4.0,5435.0,73.59705611775529
352870,2016,7.0,5524.0,126.71976828385228
352870,2017,4.0,5611.0,71.28854036713598
352870,2018,10.0,5757.0,173.70158068438423
352870,2019,6.0,5853.0,102.51153254741158
352880,2010,6.0,13224.42,45.370609826366675
352880,2011,2.0,13358.0,14.972301242701004
352880,2012,3.0,13382.0,22.418173666118665
352880,2013,1.0,13842.0,7.224389539083947
352880,2014,9.0,13878.0,64.85084306095979
352880,2015,14.0,13913.0,100.62531445410767
352880,2016,12.0,13948.0,86.03383997705764
352880,2017,2.0,13981.0,14.305128388527287
352880,2018,5.0,13967.0,35.79866828953963
352880,2019,5.0,14002.0,35.70918440222825
352885,2010,1.0,2637.36,37.91670458337125
352885,2011,5.0,2664.0,187.68768768768768
352885,2012,2.0,2693.0,74.26661715558856
352885,2013,1.0,2818.0,35.486160397445
352885,2014,2.0,2852.0,70.12622720897616
352885,2015,3.0,2885.0,103.98613518197574
352885,2016,1.0,2917.0,34.28179636612958
352885,2017,2.0,2949.0,67.81959986436081
352885,2018,3.0,2996.0,100.13351134846462
352885,2019,1.0,3031.0,32.99241174529858
352890,2010,5.0,3881.79,128.80655573846087
352890,2011,6.0,3921.0,153.0221882172915
352890,2012,5.0,3926.0,127.35608762098828
352890,2013,1.0,4057.0,24.648755237860488
352890,2014,6.0,4064.0,147.63779527559055
352890,2015,2.0,4072.0,49.11591355599214
352890,2016,5.0,4079.0,122.5790634959549
352890,2017,6.0,4087.0,146.80694886224614
352890,2018,6.0,4077.0,147.16703458425312
352890,2019,1.0,4084.0,24.48579823702253
352900,2010,57.0,216046.71,26.38318352545151
352900,2011,53.0,218229.0,24.286414729481418
352900,2012,36.0,219664.0,16.388666326753587
352900,2013,46.0,228618.0,20.120900366550313
352900,2014,43.0,230336.0,18.668380105584884
352900,2015,30.0,232006.0,12.930700068101688
352900,2016,34.0,233639.0,14.552364973313532
352900,2017,31.0,235234.0,13.178367072787095
352900,2018,31.0,237130.0,13.072997933622908
352900,2019,24.0,238882.0,10.046801349620315
352910,2010,0.0,2085.93,0.0
352910,2011,1.0,2107.0,47.460844803037496
352910,2012,1.0,2101.0,47.596382674916704
352910,2013,0.0,2160.0,0.0
352910,2014,2.0,2155.0,92.80742459396751
352910,2015,0.0,2150.0,0.0
352910,2016,0.0,2145.0,0.0
352910,2017,1.0,2140.0,46.728971962616825
352910,2018,1.0,2117.0,47.23665564478035
352910,2019,4.0,2112.0,189.3939393939394
352920,2010,100.0,24119.37,414.60452739851826
352920,2011,85.0,24363.0,348.8897098058531
352920,2012,94.0,24502.0,383.6421516610889
352920,2013,60.0,25473.0,235.54351666470382
352920,2014,47.0,25641.0,183.3001833001833
352920,2015,36.0,25805.0,139.50784731641156
352920,2016,34.0,25966.0,130.9404606023261
352920,2017,36.0,26123.0,137.809593078896
352920,2018,19.0,26289.0,72.27357449883982
352920,2019,16.0,26461.0,60.46634669891538
352930,2010,105.0,76401.27,137.4322704321538
352930,2011,20.0,77173.0,25.91579956720615
352930,2012,63.0,77546.0,81.24210146235782
352930,2013,56.0,80528.0,69.54102920723227
352930,2014,92.0,80990.0,113.59427089764169
352930,2015,47.0,81439.0,57.71190707155048
352930,2016,69.0,81878.0,84.2717213415081
352930,2017,43.0,82307.0,52.24343008492595
352930,2018,46.0,82702.0,55.62138763270537
352930,2019,50.0,83170.0,60.117830948659375
352940,2010,109.0,416972.16,26.140833958794758
352940,2011,87.0,421184.0,20.65605531074305
352940,2012,86.0,425169.0,20.227250810854038
352940,2013,43.0,444136.0,9.681719113064467
352940,2014,80.0,448776.0,17.82626521917393
352940,2015,83.0,453286.0,18.31073538560644
352940,2016,67.0,457696.0,14.638537369782563
352940,2017,40.0,462005.0,8.657914957630329
352940,2018,85.0,468148.0,18.156651315395987
352940,2019,39.0,472912.0,8.246777413133945
352950,2010,1.0,4660.92,21.454991718373197
352950,2011,0.0,4708.0,0.0
352950,2012,1.0,4774.0,20.94679514034353
352950,2013,0.0,5014.0,0.0
352950,2014,2.0,5089.0,39.30045195519749
352950,2015,1.0,5161.0,19.376089905057157
352950,2016,1.0,5232.0,19.113149847094803
352950,2017,1.0,5302.0,18.86080724254998
352950,2018,1.0,5413.0,18.474043968224645
352950,2019,1.0,5490.0,18.214936247723134
352960,2010,0.0,3803.58,0.0
352960,2011,0.0,3842.0,0.0
352960,2012,0.0,3830.0,0.0
352960,2013,1.0,3934.0,25.419420437214033
352960,2014,0.0,3923.0,0.0
352960,2015,0.0,3912.0,0.0
352960,2016,1.0,3902.0,25.627883136852894
352960,2017,3.0,3892.0,77.08119218910585
352960,2018,2.0,3848.0,51.975051975051976
352960,2019,2.0,3836.0,52.13764337851929
352965,2010,0.0,1864.17,0.0
352965,2011,0.0,1883.0,0.0
352965,2012,1.0,1880.0,53.19148936170213
352965,2013,1.0,1935.0,51.67958656330749
352965,2014,0.0,1933.0,0.0
352965,2015,0.0,1931.0,0.0
352965,2016,0.0,1928.0,0.0
352965,2017,0.0,1926.0,0.0
352965,2018,0.0,1910.0,0.0
352965,2019,0.0,1908.0,0.0
352970,2010,30.0,20355.39,147.38111134200818
352970,2011,35.0,20561.0,170.22518360001945
352970,2012,5.0,20668.0,24.19198761370234
352970,2013,10.0,21471.0,46.57444925713753
352970,2014,34.0,21602.0,157.39283399685215
352970,2015,41.0,21728.0,188.69661266568482
352970,2016,44.0,21852.0,201.35456708768075
352970,2017,31.0,21973.0,141.08223729122105
352970,2018,43.0,22093.0,194.63178382293034
352970,2019,71.0,22226.0,319.44569423198055
352980,2010,1.0,11966.13,8.35692074212799
352980,2011,4.0,12087.0,33.09340613882684
352980,2012,6.0,12133.0,49.45190801945109
352980,2013,3.0,12583.0,23.841691170627037
352980,2014,7.0,12642.0,55.370985603543744
352980,2015,10.0,12700.0,78.74015748031496
352980,2016,11.0,12757.0,86.22716939719369
352980,2017,7.0,12812.0,54.63627848891664
352980,2018,5.0,12849.0,38.913534127169434
352980,2019,5.0,12908.0,38.73566780291292
352990,2010,3.0,20250.45,14.814485604023613
352990,2011,0.0,20455.0,0.0
352990,2012,1.0,20322.0,4.920775514221041
352990,2013,2.0,20790.0,9.62000962000962
352990,2014,4.0,20660.0,19.36108422071636
352990,2015,1.0,20533.0,4.870208931963181
352990,2016,1.0,20409.0,4.899799108236563
352990,2017,0.0,20288.0,0.0
352990,2018,1.0,19919.0,5.020332346001306
352990,2019,2.0,19779.0,10.11173466808231
353000,2010,0.0,2809.62,0.0
353000,2011,0.0,2838.0,0.0
353000,2012,0.0,2854.0,0.0
353000,2013,0.0,2968.0,0.0
353000,2014,0.0,2988.0,0.0
353000,2015,0.0,3007.0,0.0
353000,2016,2.0,3027.0,66.07201850016517
353000,2017,5.0,3045.0,164.20361247947454
353000,2018,0.0,3066.0,0.0
353000,2019,1.0,3086.0,32.40440699935191
353010,2010,144.0,27325.98,526.9710363544144
353010,2011,69.0,27602.0,249.98188537062532
353010,2012,70.0,27717.0,252.55258505610277
353010,2013,65.0,28758.0,226.02406286946243
353010,2014,69.0,28902.0,238.73780361220676
353010,2015,44.0,29043.0,151.49950074028166
353010,2016,70.0,29181.0,239.88211507487748
353010,2017,60.0,29315.0,204.6733754050827
353010,2018,47.0,29418.0,159.76612958052894
353010,2019,44.0,29564.0,148.8296576917873
353020,2010,15.0,16952.76,88.48116766827349
353020,2011,1.0,17124.0,5.83975706610605
353020,2012,19.0,17187.0,110.54867050677838
353020,2013,25.0,17820.0,140.29180695847361
353020,2014,6.0,17901.0,33.517680576504105
353020,2015,10.0,17979.0,55.62044607597753
353020,2016,8.0,18056.0,44.30660168365086
353020,2017,9.0,18130.0,49.64147821290678
353020,2018,5.0,18178.0,27.505776213004733
353020,2019,5.0,18259.0,27.38375595596692
353030,2010,42.0,53669.88,78.25618391544755
353030,2011,40.0,54212.0,73.78440197742198
353030,2012,25.0,54618.0,45.77245596689736
353030,2013,34.0,56910.0,59.743454577402915
353030,2014,32.0,57390.0,55.75884300400767
353030,2015,54.0,57857.0,93.33356378657726
353030,2016,85.0,58314.0,145.76259560311416
353030,2017,75.0,58760.0,127.63784887678693
353030,2018,73.0,59333.0,123.0343990696577
353030,2019,57.0,59824.0,95.2794864937149
353040,2010,0.0,4294.62,0.0
353040,2011,0.0,4338.0,0.0
353040,2012,0.0,4379.0,0.0
353040,2013,0.0,4574.0,0.0
353040,2014,2.0,4622.0,43.271311120726956
353040,2015,4.0,4668.0,85.6898029134533
353040,2016,0.0,4714.0,0.0
353040,2017,1.0,4758.0,21.017234131988232
353040,2018,1.0,4822.0,20.73828287017835
353040,2019,5.0,4871.0,102.64832683227263
353050,2010,93.0,65681.55,141.59227362935252
353050,2011,69.0,66345.0,104.0018087271083
353050,2012,71.0,66399.0,106.92932122471723
353050,2013,68.0,68590.0,99.13981629975214
353050,2014,61.0,68695.0,88.79831137637383
353050,2015,60.0,68797.0,87.21310522261146
353050,2016,69.0,68897.0,100.14949852678635
353050,2017,44.0,68994.0,63.77366147780967
353050,2018,64.0,68788.0,93.03948363086585
353050,2019,38.0,68885.0,55.16440444218626
353060,2010,240.0,388274.04,61.81201297928649
353060,2011,177.0,392196.0,45.13049597650154
353060,2012,144.0,396468.0,36.32071188595296
353060,2013,127.0,414907.0,30.609269065115797
353060,2014,113.0,419839.0,26.915079351846778
353060,2015,118.0,424633.0,27.788702244055457
353060,2016,112.0,429321.0,26.08770593565188
353060,2017,76.0,433901.0,17.515516212223528
353060,2018,75.0,440769.0,17.015715715034407
353060,2019,65.0,445842.0,14.579155844447136
353070,2010,44.0,136862.55,32.149042963177294
353070,2011,26.0,138245.0,18.807190133458715
353070,2012,78.0,139211.0,56.03005509622085
353070,2013,69.0,144963.0,47.59835268309845
353070,2014,78.0,146114.0,53.38297493737767
353070,2015,55.0,147233.0,37.35575584277981
353070,2016,72.0,148327.0,48.54139839678548
353070,2017,51.0,149396.0,34.13746017296313
353070,2018,53.0,150713.0,35.166176773072
353070,2019,46.0,151888.0,30.285473506794478
353080,2010,21.0,86023.08,24.41205313736732
353080,2011,21.0,86892.0,24.16793260599365
353080,2012,29.0,87266.0,33.23172827905485
353080,2013,13.0,90558.0,14.35544071202986
353080,2014,34.0,91027.0,37.35155503312204
353080,2015,42.0,91483.0,45.910169102456194
353080,2016,36.0,91929.0,39.160656593675554
353080,2017,24.0,92365.0,25.983868348400367
353080,2018,15.0,92715.0,16.178611875101115
353080,2019,11.0,93189.0,11.803968279517969
353090,2010,3.0,3246.21,92.41546295526167
353090,2011,2.0,3279.0,60.99420555047271
353090,2012,2.0,3291.0,60.77180188392585
353090,2013,2.0,3411.0,58.63383172090296
353090,2014,3.0,3426.0,87.56567425569177
353090,2015,1.0,3441.0,29.06131938390003
353090,2016,0.0,3456.0,0.0
353090,2017,0.0,3470.0,0.0
353090,2018,1.0,3478.0,28.75215641173088
353090,2019,0.0,3493.0,0.0
353100,2010,0.0,2116.62,0.0
353100,2011,0.0,2138.0,0.0
353100,2012,1.0,2144.0,46.64179104477612
353100,2013,1.0,2219.0,45.06534474988734
353100,2014,2.0,2227.0,89.80691513246519
353100,2015,1.0,2235.0,44.742729306487696
353100,2016,0.0,2242.0,0.0
353100,2017,0.0,2249.0,0.0
353100,2018,2.0,2252.0,88.80994671403198
353100,2019,2.0,2259.0,88.53474988933156
353110,2010,7.0,46681.47,14.995243294609189
353110,2011,6.0,47153.0,12.724535024282655
353110,2012,3.0,47984.0,6.252084028009337
353110,2013,5.0,50641.0,9.873422720720365
353110,2014,1.0,51580.0,1.9387359441644048
353110,2015,4.0,52492.0,7.6202087937209475
353110,2016,1.0,53384.0,1.8732204405814474
353110,2017,1.0,54257.0,1.8430801555559653
353110,2018,1.0,55731.0,1.794333494823348
353110,2019,3.0,56702.0,5.290818666008254
353120,2010,0.0,7143.84,0.0
353120,2011,0.0,7216.0,0.0
353120,2012,4.0,7278.0,54.96015388843089
353120,2013,0.0,7593.0,0.0
353120,2014,2.0,7665.0,26.092628832354862
353120,2015,1.0,7736.0,12.926577042399174
353120,2016,1.0,7804.0,12.813941568426447
353120,2017,2.0,7871.0,25.409731927328163
353120,2018,2.0,7964.0,25.113008538422907
353120,2019,0.0,8038.0,0.0
353130,2010,47.0,46406.25,101.27946127946129
353130,2011,27.0,46875.0,57.6
353130,2012,34.0,47100.0,72.1868365180467
353130,2013,31.0,48907.0,63.38560942196413
353130,2014,48.0,49186.0,97.58874476477047
353130,2015,46.0,49456.0,93.01197023616953
353130,2016,56.0,49721.0,112.62846684499507
353130,2017,100.0,49979.0,200.08403529482382
353130,2018,73.0,50216.0,145.371992990282
353130,2019,35.0,50498.0,69.30967563071805
353140,2010,2.0,21781.98,9.18190173712399
353140,2011,1.0,22002.0,4.545041359876375
353140,2012,0.0,22250.0,0.0
353140,2013,4.0,23294.0,17.171803897999485
353140,2014,1.0,23579.0,4.241061961915263
353140,2015,6.0,23857.0,25.149851196713755
353140,2016,3.0,24128.0,12.43368700265252
353140,2017,3.0,24393.0,12.298610257040956
353140,2018,2.0,24794.0,8.066467693796886
353140,2019,10.0,25087.0,39.86128273607845
353150,2010,238.0,18695.16,1273.056769773567
353150,2011,210.0,18884.0,1112.0525312433808
353150,2012,268.0,18838.0,1422.6563329440494
353150,2013,157.0,19376.0,810.280759702725
353150,2014,250.0,19339.0,1292.7245462536844
353150,2015,191.0,19304.0,989.4322420223789
353150,2016,145.0,19268.0,752.5430766036952
353150,2017,131.0,19234.0,681.0855776229594
353150,2018,121.0,19050.0,635.1706036745406
353150,2019,109.0,19008.0,573.442760942761
353160,2010,1.0,4021.38,24.86708542838528
353160,2011,2.0,4062.0,49.23682914820286
353160,2012,0.0,4060.0,0.0
353160,2013,1.0,4187.0,23.88344877000239
353160,2014,0.0,4187.0,0.0
353160,2015,3.0,4188.0,71.63323782234957
353160,2016,1.0,4189.0,23.872045834328002
353160,2017,1.0,4190.0,23.86634844868735
353160,2018,4.0,4166.0,96.01536245799328
353160,2019,6.0,4166.0,144.02304368698992
353170,2010,1.0,4117.41,24.28711252947848
353170,2011,0.0,4159.0,0.0
353170,2012,0.0,4197.0,0.0
353170,2013,0.0,4381.0,0.0
353170,2014,0.0,4424.0,0.0
353170,2015,0.0,4467.0,0.0
353170,2016,0.0,4509.0,0.0
353170,2017,0.0,4549.0,0.0
353170,2018,0.0,4608.0,0.0
353170,2019,0.0,4653.0,0.0
353180,2010,6.0,49342.59,12.159880541333564
353180,2011,5.0,49841.0,10.031901446600187
