cod_ibge,inc_hosp_circ_media,inc_hosp_resp_media,inc_hosp_calor_media,inc_hosp_circ_max,inc_hosp_resp_max,inc_hosp_calor_max,inc_obit_circ_media,inc_obit_resp_media,inc_obit_calor_media,inc_obit_circ_max,inc_obit_resp_max,inc_obit_calor_max,total_hosp_circ,total_hosp_resp,total_hosp_calor,total_obit_circ,total_obit_resp,total_obit_calor
353980,619.4476442298987,453.07192102595405,0,676.8722541974594,514.0593836905531,0,158.42817040716693,68.71305138318618,0,191.95295748007902,84.95666352012357,0,6954,5073,0,1775,775,0
353990,1452.2989716518905,1579.7567602014542,0,1855.779919347805,1998.6675549633578,0,229.4534922264981,124.33780380706972,0,349.28396786587496,171.43836790673754,0,833,912,0,132,72,0
354000,609.3806301227864,625.8041671758156,0,736.3479120336051,889.4034364136843,0,195.09836544964315,88.30262884161462,0,253.7060988956323,168.0748614518034,0,1281,1315,0,412,188,0
354010,737.8711718857717,1034.0356604339217,0,1107.7586835162592,1463.7002341920374,0,233.38484211012866,173.0502980490905,0,468.384074941452,292.7400468384075,0,256,359,0,81,60,0
354020,618.2458196141029,662.7863671197919,0,1033.7023671172549,907.8730306351789,0,124.70120655140259,63.104121236546135,0,141.2739008646937,90.26407489819051,0,2848,2967,0,566,285,0
354025,1115.8263417919957,952.9361159164918,0,1533.9499210466952,1287.6579203109814,0,166.51178813232787,90.08865528654111,0,288.8086642599278,178.73100983020555,0,487,413,0,73,40,0
354030,851.6887869775139,622.6848779369362,0,1202.9491656965465,1123.6721606209092,0,222.23077675369592,85.60872719901566,0,349.2433061699651,194.02405898331392,0,219,159,0,57,22,0
354040,1181.404669512604,2233.6206393905054,0,1742.659345905944,3780.3138373751785,0,243.54987452417728,165.75533144634957,0,305.594734367654,262.78069756330626,0,499,943,0,103,70,0
354050,783.9443206326247,432.1184524385468,0,1088.16120906801,665.1147322913203,0,248.89917105042352,85.77612863826103,0,319.337670017741,194.29389508129665,0,720,395,0,227,80,0
354060,731.3050727785792,798.3309221655225,0.19257433369280544,879.5459734364787,1148.752801754653,1.9257433369280543,187.81984021332477,109.36748078382053,0,223.3862270836543,147.9610048771646,0,3744,4072,1,962,559,0
354070,514.8125665273642,598.8274333794946,0,640.6533575317604,737.8409582912396,0,204.3905951366125,108.69248909613952,0,234.94154210448423,139.8175202108018,0,2789,3240,0,1105,589,0
354075,608.3607021137877,598.3102858075583,0,871.8879145247455,853.3938437253355,0,135.19821348287522,70.25200352171524,0,164.78866966552354,133.18863456985005,0,1321,1305,0,300,154,0
354080,900.6850691732453,934.4527258200872,0,1069.7052496947852,1261.55456078135,0,209.66777486125108,116.39669395511368,0,253.44162202638097,155.52099533437013,0,1486,1546,0,346,192,0
354085,495.9341903295356,726.8046252599436,0,707.5471698113208,958.5565266422329,0,146.20919715529038,47.57883423267815,0,238.231370306842,79.61783439490446,0,170,251,0,51,17,0
354090,505.4477829754734,267.19598786738726,0,628.7775394813804,398.70798425355804,0,128.99645041423082,50.845660953598156,0,186.08113137327877,107.23337882628194,0,988,522,0,252,101,0
354100,324.2106766347378,221.99443861593113,0,398.67968117930434,284.31728312389873,0,251.63037894561762,86.7782099166291,0,269.6675122150531,100.24694163288902,0,9544,6507,0,7418,2566,0
354105,761.121904046164,901.5700591847077,0,1108.0910199000111,1140.0651465798046,0,217.65629405588942,74.87664313108063,0,325.90912350000326,140.93013891685123,0,375,445,0,107,37,0
354110,527.4688618971086,636.9515432144194,0,767.9385649148068,1074.7435271128481,0,161.80678679890178,128.15467010901145,0,239.29169657812875,316.4556962025316,0,218,263,0,67,53,0
354120,1657.6701152815808,1696.2861268386514,0,2254.321969603352,2321.726945438668,0,300.5595353501685,82.67089619071022,0,359.49320445501957,126.67660208643815,0,2228,2279,0,404,111,0
354130,1354.6380838869416,1573.1483430439484,0.22624434389140272,1845.529205499677,1780.1768691857126,2.262443438914027,204.2543178286993,92.15346926906291,0,255.5818102907846,123.51891669335285,0,5827,6764,1,877,397,0
354140,763.2501831432851,549.323420925112,0,887.7194381320681,724.3829274686827,0,194.0174696262158,101.93414600067102,0,205.14058163388438,125.140224090387,0,16695,11978,0,4260,2244,0
354150,1242.484062136662,1438.411121018504,0,1770.564367392106,2177.0106609649215,0,178.1260006796825,108.39635412136037,0,215.32070118553042,141.7147484563215,0,4822,5581,0,694,424,0
354160,867.937724724649,946.4613814433303,0,1090.7128186795085,1251.2374876251238,0,142.04831582533035,88.91002618542151,0,183.95973325838676,120.56722674349324,0,3300,3590,0,544,339,0
354165,408.9844336923009,459.56666805106255,0,578.3385909568874,734.670810963549,0,136.71882269755426,97.33250341284416,0,271.7391304347826,217.3913043478261,0,145,163,0,49,35,0
354170,819.0879327423023,726.5468120009061,0,971.322849213691,956.2529931894409,0,193.51886869120466,86.49500517988189,0,271.31229473082965,118.50974001925783,0,1106,977,0,263,117,0
354180,1245.8365221829285,911.9393622126747,3.0609121518212428,1721.170395869191,1224.3648607284972,30.609121518212426,167.09402199126924,110.58143603535413,0,256.9043031470777,205.51967116852612,0,385,283,1,52,35,0
354190,427.7820609650828,652.9015781088935,0,566.3007492594529,818.5960305815121,0,182.42582213580357,75.38836725329988,0,238.09523809523813,120.95554883580284,0,529,811,0,226,94,0
354200,709.6235471698399,707.0744801324739,0,859.7883597883597,870.4220725899162,0,189.27716263693472,103.20512737072146,0,262.1838371375694,156.51901706057288,0,449,448,0,120,66,0
354210,613.320709130853,456.21892387569125,0,751.3582244827188,644.1581519324744,0,149.7869699546235,99.07977878443268,0,209.94475138121547,132.21683561040106,0,545,406,0,133,88,0
354220,1431.1887150887387,1319.5491816687227,0,1704.4468358385113,1465.2999495883046,0,240.24644257264453,122.91991206967359,0,291.95610590959427,165.04985179196981,0,4208,3882,0,708,363,0
354230,588.4092163106084,479.7488477174993,0,882.8875616722929,712.4681933842239,0,251.69991631621824,118.36603690856712,0,381.6793893129771,178.6169941311559,0,229,187,0,98,46,0
354240,807.5525809469751,1112.2082176966028,0,945.1407437846723,2203.7777962330597,0,214.6651991560436,88.08016448235259,0,241.81847493148476,110.7754279959718,0,1569,2138,0,418,172,0
354250,331.66381664558696,370.83475487367696,0,393.65889988296624,523.7162907995134,0,141.02993899752335,90.74674416649256,0,223.42802425789975,244.7068837110331,0,283,310,0,121,79,0
354260,513.7944836853918,458.4542222748846,0,607.2227548737616,562.8351265935158,0,195.388186622277,88.8358472092285,0,225.78179167629648,133.26226012793177,0,2855,2547,0,1088,495,0
354270,533.2028077341785,540.2010487586912,0,759.594882729211,771.627837958154,0,122.53420127674997,71.4233636283775,0,193.82528035442337,112.06051267684549,0,382,384,0,87,51,0
354280,601.4001634329256,709.0801583707545,0,941.4533686378346,1137.7245508982037,0,328.8290996217795,88.7999905171898,0,500.1471020888497,146.71361502347418,0,203,239,0,111,30,0
354290,603.0336795471453,851.3264928546789,0,811.1266715003196,1036.387018685226,0,200.24563594426832,82.22568235079078,0,243.13725490196077,107.5984360153485,0,767,1082,0,255,105,0
354300,834.4020323474867,1507.0470942435968,0,1114.1231626765382,2166.5837616757863,0,204.3967662116861,81.46509510758007,0,285.81853563609826,107.8877966914409,0,1460,2648,0,356,142,0
354310,797.0720143131076,631.9167399685836,0,1127.4934952298352,939.7693293464331,0,197.6126343458854,62.20459293481847,0,260.19080659150046,140.81333783936014,0,362,287,0,89,28,0
354320,888.3091948683013,332.05986665734093,0,1224.0437158469945,585.1901868107134,0,234.65950230038518,110.2801408744735,0,318.285260891608,198.19423034573882,0,402,150,0,106,50,0
354323,1394.955404003695,1058.8647781617144,0,2379.8627002288326,1386.8663754247277,0,269.92937543946294,94.42358355821666,0,401.2483281319661,228.83295194508008,0,309,235,0,60,21,0
354325,457.2279259728209,903.3848006101505,0,560.8451806443198,1119.5001301744337,0,172.11284953908992,81.40022543944984,0,234.80302635011742,182.2442072376985,0,347,686,0,131,62,0
354330,411.7612954797894,270.1615302818853,0,519.6700842375534,365.0453855332247,0,211.68248653968556,81.32080081673286,0,222.90101543795922,90.5952051688295,0,4883,3199,0,2515,967,0
354340,793.3045951085253,525.6939180018267,0,900.008346851604,569.0942386251585,0,190.04403369585418,66.52846825548289,0,207.18667222243667,107.92088077088782,0,51999,34578,0,12457,4402,0
354350,700.1903645398667,478.6875736536251,0,1087.9258070269307,731.2288211164615,0,286.28735286440383,141.31464685245754,0,445.8712323880863,214.01819154628143,0,409,280,0,168,83,0
354360,639.836001767999,459.78436206496383,0,912.106135986733,639.4217403391716,0,255.42981137981334,157.18453723097997,0,359.31453841901606,276.3957987838585,0,228,163,0,91,56,0
354370,699.3908739784063,419.2035547544573,0,898.2313177146033,517.8862568332215,0,213.40858042986358,113.21698790566018,0,306.4635958395245,139.30163447251115,0,747,447,0,228,121,0
354380,1290.5040411209918,1677.3782251230896,0,1846.433255978206,2179.396630007063,0,265.32140999389105,119.64674789970988,0,355.2748445672555,190.36168720569083,0,1292,1680,0,266,120,0
354390,348.8063417339726,195.42280746638934,0,636.2397886687793,284.85059876758515,0,203.67104802685404,99.55166768176898,0,237.5463215326989,113.39982763226199,0,6901,3854,0,4014,1967,0
354400,735.2386785268416,887.2419717894616,0,949.0024862045964,1116.2528922518916,0,115.79627331271665,79.36474317648472,0,167.9681744511566,104.65080488780818,0,2387,2874,0,377,256,0
354410,394.0128798880476,300.43440148096886,0,470.9645887945972,406.28290409204055,0,189.72737449463042,57.9770127470809,0,233.9447641919589,68.86746345581375,0,1871,1416,0,903,275,0
354420,665.7072047737016,590.6828138108356,0,894.6877912395153,1129.656302070095,0,173.57692270767365,77.24532706902065,0,316.8685927306617,129.6386323124291,0,766,672,0,198,89,0
354425,1706.467834807471,1415.6873839006712,0,1958.7814696869555,1892.447840141052,0,195.00136620861454,77.23079420768809,0,318.45220212702037,138.19623865889565,0,3123,2580,0,354,140,0
354430,873.4133952502948,721.1071101798241,0,1742.9930635138323,865.6773211567731,0,182.1451341285406,93.74736561848036,0,241.6860015467904,125.67672080433103,0,880,734,0,186,96,0
354440,809.9607475231875,816.3052196193862,0,1003.9440659734671,1086.9565217391305,0,142.60875589495285,77.64748239765767,0,271.1864406779661,223.7851662404092,0,238,240,0,42,23,0
354450,1644.1393348047845,965.3395051523307,0,1896.551724137931,1193.238316208154,0,210.10202463482202,150.87532912444902,0,476.4930114358323,331.4550878355983,0,496,291,0,64,46,0
354460,806.8813363078522,366.7375771173938,0,937.1057848260948,511.2287748767573,0,275.6985962533304,136.09519848004612,0,360.4253018561903,217.15526601520088,0,439,199,0,150,74,0
354470,1195.9446863787466,889.9938313645162,0,1815.8170332083375,1140.994295028525,0,251.8019472068728,90.57104670969615,0,376.25418060200667,162.99918500407497,0,290,216,0,61,22,0
354480,1710.9341595431003,902.3492207085867,0,2010.8695652173913,1399.7395833333335,0,295.3342993895272,114.11304966673973,0,431.7927394850472,216.59446851049648,0,1010,535,0,175,68,0
354490,795.0495862374263,509.1150788720874,0,1059.8735589438452,681.2447434819176,0,192.8774499738797,79.76789524708114,0,253.18829707426855,132.35683402453014,0,893,574,0,218,90,0
354500,596.0429442287889,571.7189383545153,0,779.9011728284812,736.0038610038611,0,237.76502032805976,87.05112355093128,0,299.6164908916587,121.9773687042023,0,984,942,0,393,143,0
354510,1234.5939714016235,945.0459342698424,1.9149751053236308,1834.673263244692,1478.3997467980153,19.149751053236308,182.9796319004888,103.77778842308082,0,306.3960168517809,188.67924528301887,0,624,478,1,93,53,0
354515,512.2362342576854,342.5251037055047,0,736.1815109823799,460.1025371368477,0,148.201154679423,94.74476555714035,0,220.37853253824218,171.23287671232876,0,398,262,0,115,73,0
354520,584.7459194888532,588.620323684367,0,655.9454538964052,790.7043158533538,0,140.3844888302911,95.54897541067074,0,172.991023401124,119.20061090313088,0,6587,6585,0,1582,1075,0
354530,655.1746479947083,754.2707300959266,0,774.99414656989,1032.5450714118472,0,171.287054169571,79.36010231354591,0,207.29991856074628,112.38585811285412,0,2810,3227,0,736,341,0
354540,1415.7318141055991,1207.2481912648911,0,1701.837985023826,1604.6839423181177,0,206.13834123497574,108.72287071478067,0,292.7463948823593,170.18379850238256,0,1289,1100,0,188,99,0
354550,823.4378760381325,648.1800529940342,0,1094.5008008542445,907.6348104644953,0,153.15850364367864,99.10355309785832,0,290.084388185654,150.9813789632612,0,329,259,0,61,40,0
354560,1493.6986391598457,1146.8965257732623,0,2356.738694493017,1749.8784806610654,0,220.94339898100827,108.76794927783665,0,283.30478323889844,129.89543417548873,0,2220,1706,0,332,163,0
354570,1703.9630025894414,995.2749516865713,0,1953.2612486920127,1290.5476107429367,0,269.2593190856632,153.6209312892099,0,350.87719298245617,252.4827470122875,0,1004,586,0,159,91,0
354580,356.8723582252877,264.7187632962199,0,481.98778410271325,384.4342569366356,0,154.76962084195856,74.16531076161054,0,201.52075456018616,84.14896470476862,0,6701,4952,0,2917,1393,0
354600,534.429957799449,456.7449705225027,0,636.0179744210163,554.503651609413,0,173.72035227922072,99.55323816257759,0,268.33631484794273,210.64075558877488,0,767,656,0,250,144,0
354610,1424.6705685500806,1040.160786821493,0,2328.7631356795623,1322.0018885741265,0,269.1880266133505,137.30428967316612,0,467.5081813931743,283.68794326241135,0,301,220,0,57,29,0
354620,525.8861961478578,489.33457689883085,0,799.4670219853431,662.7393225331369,0,173.15316556095016,93.42581177794925,0,222.82743253280515,137.26835964310226,0,226,208,0,74,40,0
354625,1315.9241111296838,1445.725709863245,0,1990.521327014218,2354.0489642184557,0,173.38647197178773,62.39742169405007,0,423.728813559322,235.40489642184556,0,272,299,0,36,13,0
354630,583.4880365040622,1008.4295378386835,0,644.0778873711344,1172.8558213294568,0,175.15922616277822,70.95924659531732,0,200.26901808399342,128.5308623524137,0,1881,3249,0,568,231,0
354640,879.0896752852199,753.3222054657637,0,1050.7437493406476,879.8396455322292,0,184.37169600111554,83.8306110691738,0,249.3681149234691,106.62572238926919,0,4057,3472,0,847,386,0
354650,591.5903600947023,663.1176945817473,0,854.6309176372183,929.6614629012453,0,163.41271635674738,65.70008077423789,0,245.57095246447994,160.74298981961064,0,332,373,0,92,37,0
354660,1312.4176624720967,927.1276571210532,0,1602.7708920506639,1174.912560698156,0,216.65180278902935,143.45833822004306,0,281.5419837881319,198.00754903780705,0,4051,2862,0,671,446,0
354670,289.83360448380745,233.9607321163048,0,394.08134433786904,329.50801045335754,0,114.30321528599865,63.98704320636046,0,133.33925952264545,94.6862099003901,0,712,576,0,278,157,0
354680,510.332255235597,719.5907818171743,0,576.3795924438494,916.2432066550257,0,229.1361729504012,115.72138469830762,0,255.9665440911385,148.74312063067083,0,2761,3870,0,1241,628,0
354690,553.70877832302,407.3794316453938,0,856.3598995204385,582.3247316738981,0,176.08601050822332,71.90519153494137,0,312.10264709282166,113.41726210729274,0,477,351,0,151,62,0
354700,498.7970188451833,279.7736412531578,0,728.9810464927912,421.1890490847238,0,130.31869453758856,63.62004508102077,0,180.12117242508597,102.73972602739725,0,292,164,0,76,37,0
354710,1103.4094671973733,1528.0154869725623,0,1567.2913117546848,1976.0056457304165,0,202.59747510751492,134.4781589536292,0,339.5585738539898,238.50085178875642,0,320,443,0,59,39,0
354720,1555.373146820659,840.0963144769293,0,2388.8520238885203,1372.4266999376168,0,298.96451058665747,146.0836662288056,0,643.0868167202573,314.26775612822127,0,244,133,0,47,23,0
354730,365.06251191948195,370.6628221095626,0,432.42235401263565,535.8008292796754,0,128.93313615882295,50.50294043339587,0,148.6120694230667,61.890283999040705,0,4560,4569,0,1619,631,0
354740,1448.6133057488632,875.2226359782475,0,1721.3771016813448,1184.8341232227488,0,275.70937400306605,137.9470240507798,0,432.38993710691824,200.16012810248196,0,368,222,0,70,35,0
354750,849.5483554708637,889.726414381203,0,1273.211484440553,1211.092246745897,0,243.94053265356953,144.95733588787,0,311.7071402682131,192.7132572176569,0,2310,2412,0,664,395,0
354760,880.7935114862055,1044.2138642815212,0,995.4423859367934,1701.0724316641406,0,160.75965709211164,106.97441794903457,0,185.7278467951628,150.75959642815727,0,2229,2622,0,406,271,0
354765,1344.8781183756278,886.0811006833846,0,1941.7475728155339,1389.8080741230972,0,219.38411166518424,66.53684639842844,0,278.0732305852746,139.0366152926373,0,203,133,0,33,10,0
354770,1676.4894675285932,1526.7061407262122,0.48890192627358947,3392.979368338711,2026.035039639816,4.889019262735895,221.98468146523638,88.70325775690947,0,277.65809756331083,142.51104460595695,0,3469,3171,1,462,185,0
354780,561.2606780239931,419.42491073131765,0,688.6736146182452,485.6400868993613,0,243.21939279914216,101.2716562741056,0,258.2178239861542,110.27725047667552,0,39392,29379,0,17073,7110,0
354790,1194.07217887494,1161.0212151399846,0,1559.8786478080522,1798.63558369704,0,209.46889140024103,148.77619977198685,0,301.02347983142687,239.0914524805738,0,796,769,0,139,99,0
354800,377.90092741606577,327.4509836534754,0,553.4105534105535,424.7104247104248,0,168.66857327865878,75.75874801307504,0,244.53024453024454,127.52197476886641,0,841,724,0,374,168,0
354805,700.1223478770873,346.9500104731644,0,957.3958831977022,533.8541666666666,0,188.37518521543748,66.29602369849634,0,293.7936099889827,110.98779134295228,0,566,278,0,152,54,0
354810,1575.4884981594807,926.3202796643889,0,2028.0415083856963,1168.1474169134583,0,303.05974037154556,110.20984707030375,0,456.6982408660352,199.03798308177144,0,943,555,0,181,66,0
354820,536.6921375288827,579.4167053892108,0,812.7678439485738,907.8319741498692,0,220.10634332910863,82.09355825573408,0,323.0069006019674,220.23197768315958,0,360,385,0,147,55,0
354830,902.2139071705853,600.6905531143307,0,1228.8276320159416,1179.9410029498524,0,213.51156288044902,101.28460999391874,0,332.11557622052476,160.72002571520412,0,270,177,0,64,30,0
354840,505.01701052311194,424.39604590395,0,715.6798959011061,590.5511811023622,0,143.9887789431341,102.29351053690715,0,208.67145838163694,211.14864864864867,0,230,194,0,65,47,0
354850,490.0215530897335,447.19861246533065,0.023064592390990967,571.70377402838,553.0387173188683,0.23064592390990968,317.9994619115183,126.24527433655422,0,343.35474099579284,144.22825375629728,0,21001,19181,1,13638,5413,0
354860,860.3574789027664,1152.5147036432152,0,1317.1709458814546,1426.886985730166,0,242.55497588207848,109.34554894059765,0,353.1545289682161,284.9264705882353,0,919,1235,0,260,118,0
354870,503.6174076252218,382.5936053643368,0.012161869619892927,568.9541078190832,464.0851570384811,0.12161869619892927,169.7592607102073,74.44855270876785,0,180.7050835820611,88.56991983102107,0,40556,30792,1,13689,6026,0
354880,773.0492613781986,648.4571105210589,0,1002.2741114617723,819.1824108126768,0,283.0574447490908,153.80883474472097,0,312.5370885203376,172.5169211396191,0,12030,10086,0,4411,2399,0
354890,669.0176248257513,496.6651031671206,0,747.2726334713055,636.2330103369391,0,184.20979602586678,86.18703362601417,0,205.9571084806117,97.69240720336526,0,15925,11775,0,4394,2045,0
354900,1563.6668958923608,1116.4932262241211,0,1901.0043041606884,1702.824514876165,0,236.57422806432746,116.84645930519557,0,353.8570417551309,212.69053527118044,0,442,315,0,67,33,0
354910,962.8109032593866,625.3606998639465,0,1383.7539675935284,742.0944426852724,0,255.58904600227365,104.21957197973754,0,293.631640889692,130.63284355321335,0,8395,5481,0,2241,920,0
354920,979.009697758571,829.859710711693,0,1371.473354231975,1289.5662368112544,0,185.77438684632895,108.2838560648712,0,389.4080996884735,230.14959723820482,0,253,214,0,48,28,0
354925,1015.1748496139279,836.174042513141,0,1391.2075681691708,1750.3147743505488,0,159.41166886355617,106.5888327221933,0,364.20395421436007,210.08403361344537,0,189,155,0,30,20,0
354930,1377.2859765016747,1307.9451287647867,0,2792.4622776863007,1767.4418604651164,0,264.7797002412001,127.19727027413873,0,433.3131120547708,237.52969121140143,0,291,277,0,56,27,0
354940,940.4613390612478,637.3434608167579,0,1329.1086204864969,857.3073724168818,0,181.7858524346838,102.63587709219419,0,216.0208951120363,141.68828577130313,0,4619,3127,0,898,509,0
354950,547.7831959159565,467.5979539327111,0,745.4257962502824,618.3249016301293,0,160.44146996954845,101.19431958482595,0,272.7703984819734,159.2537822773291,0,479,408,0,140,88,0
354960,541.8714993748451,406.119563663176,0,884.0864440078585,712.8810226155358,0,181.85553987089307,82.00050235050426,0,347.2842372645909,196.65683382497542,0,224,168,0,75,34,0
354970,1153.7826023629898,1096.2815018514477,0,1446.9638739431207,1247.1176018447347,0,271.3065908490922,137.44186527788833,0,316.2373505059798,183.2743800744094,0,6184,5886,0,1458,741,0
354980,1001.0557179380856,751.7142022299904,0,1077.956493462371,948.3018807065724,0,203.3070853170069,124.52429270436438,0,220.85756270712443,141.00115427415508,0,43585,32576,0,8868,5429,0
354990,496.4282731515078,482.6678000031804,0,528.4313466531387,534.6463580809909,0,123.38398110205272,61.94686257954031,0,146.54876278492515,68.69039510773355,0,33691,32683,0,8411,4214,0
354995,669.038622624115,398.7513956178308,0,821.571518854013,536.9069862337049,0,197.7409199015774,90.14175391107445,0,309.63665086887835,139.02053712480253,0,1000,594,0,298,135,0
355000,765.3378972241918,1083.8483022018481,0,1038.6450828108916,1511.0530734073316,0,199.76408377444386,143.00958525000996,0,270.1443875174662,205.8575839805371,0,812,1149,0,212,152,0
355010,840.7413658653359,763.730634196125,0,971.2509712509714,1084.1260841260842,0,320.82880779754845,85.16666302057583,0,384.61538461538464,104.99584900131856,0,3350,3038,0,1276,341,0
355020,561.3152229005315,747.678832837626,0,792.5662749385078,1254.1374388873705,0,157.49495936927596,82.67161707244215,0,206.02871723350975,115.39279098721569,0,1824,2441,0,510,268,0
355030,561.2390320981547,465.77104019459006,0.0058045916561585,592.2275270980423,520.5232492078803,0.0326476696950373,201.05399782229435,84.65125250777488,0,208.81902780114098,91.6251840499079,0,662788,549402,7,237528,100161,0
355040,935.9464620102394,470.84911895502086,0,1176.4705882352941,912.6773832656185,0,178.70988226329098,90.30204453770564,0,213.90374331550802,130.80444735120994,0,3193,1602,0,605,306,0
355050,612.3373445145498,341.3028716422426,0,816.9482137911936,458.35515976951285,0,154.1763771704646,89.59569497913692,0,237.76955374850695,152.31237884242591,0,457,255,0,115,67,0
355060,413.82955005372617,427.8619484935324,0,458.70990937379895,517.672058142032,0,185.6733198640416,88.79533742028381,0,208.05640640351382,116.53711211118136,0,3522,3644,0,1584,754,0
355070,789.111088027813,277.74500126581995,0,1032.2897425705535,347.0478104023015,0,108.1222392823291,55.67188618139176,0,130.36637446617218,69.86268369067695,0,6496,2288,0,887,456,0
355080,1128.8315913620343,2459.339537554447,0,1344.844761746638,2905.9267772122803,0,205.8401066529158,118.57221305768775,0,258.18944650637405,174.33172837456416,0,1378,3005,0,252,145,0
355090,1019.6954098536162,1235.8255652202838,0,1417.1440758466733,2083.622725378525,0,186.2334204022966,95.96278372787997,0,245.54476561699786,124.00469912544054,0,1517,1833,0,277,144,0
355100,502.8656853819869,417.43841979280535,0,568.1466605914351,495.5813940406478,0,237.37698689036895,83.53436661080906,0,256.7117984072136,92.96250589730897,0,17651,14632,0,8332,2928,0
355110,491.71317558213707,463.13100737240524,0,678.0357509759606,622.2654350996596,0,184.04493247624558,102.38124191424106,0,281.80354267310787,161.0305958132045,0,480,451,0,179,100,0
355120,1375.3665578035097,1786.904264853728,0,1790.0732302685108,3158.3125108304966,0,481.140741810301,126.1140987233668,0,650.9357200976403,249.03154399557275,0,503,651,0,176,46,0
355130,992.1762504484617,1236.041339412907,0,1229.7540491901618,2040.6081012141617,0,230.05797271421804,97.58055457039194,0,374.63976945244957,197.47820334330598,0,327,406,0,76,32,0
355140,709.1208580492262,470.40067782111635,0,892.1144950238378,640.7481167200624,0,155.0008252335304,90.21911459221403,0,206.48030495552732,143.76513317191285,0,917,605,0,203,119,0
355150,782.7982879754154,913.0037183554433,0,967.5002053050833,1624.4764720374478,0,150.72235328198911,72.85870337996275,0,175.29917726252805,85.46416279768091,0,3295,3775,0,636,308,0
355160,916.0643898996624,751.5723556876347,0,1099.5267409173398,896.7014197772479,0,301.27334982541646,112.91152102757412,0,403.436682853941,130.7433694434068,0,2556,2095,0,840,316,0
355170,592.5554048524009,473.859213610265,0,659.134556327542,666.3977470308757,0,169.90575117726786,91.12179415606649,0,203.02830165602606,108.75720179404442,0,7019,5573,0,2017,1077,0
355180,484.05432717784964,390.5776513367929,0,662.4064837905237,562.9945222154595,0,226.1029222400599,74.42241453277592,0,289.10529519172246,122.15605435944418,0,629,509,0,294,97,0
355190,522.9123223018148,704.8828874357738,0,583.1250743781983,1013.4279199391943,0,200.90708444599332,96.8792665559552,0,255.64005879721353,136.85588480304654,0,866,1162,0,332,160,0
355200,777.0420702073736,698.9864432732036,0,1422.188922188922,867.0520231213872,0,204.17554928739355,82.0012355224085,0,312.34588196613515,126.94382735639479,0,468,424,0,124,50,0
355210,1123.0380903459015,796.5997399345505,0,1439.1851997638262,1003.7394213737452,0,264.6237868523816,112.49161034482152,0,281.59193306157476,143.2742214532872,0,4405,3112,0,1032,439,0
355220,481.11887830871103,491.1485374016446,0,566.4599678777566,585.4913999187604,0,162.57161692453545,92.77470081501983,0,172.88992881276565,100.17109404716982,0,30585,31111,0,10341,5901,0
355230,714.8360694663415,1292.0558877924332,0,1075.124311248488,1791.8738520808135,0,246.25253863244637,88.98204513030862,0,401.39842030299104,142.2475106685633,0,543,983,0,188,68,0
355240,400.2307652125623,312.9042742327704,0,463.558868234535,377.83997365821534,0,112.64025408513312,66.01629910174759,0,126.769838656569,75.02575644988173,0,10464,8163,0,2956,1738,0
355250,365.0746147573703,244.8185751840487,0,413.8084261393618,350.46817115220654,0,154.38031403137188,68.90323619681271,0,181.00529655793468,75.45062888099173,0,10266,6842,0,4340,1937,0
355255,622.8340640060583,850.0801349571095,0,1108.1948089822106,1283.1729367162438,0,182.1053823441487,98.54206556638923,0,247.11696869851727,265.11837535459586,0,227,311,0,67,36,0
355260,1198.03614619266,1485.6526522762476,0,1687.8689615032843,1999.8367480205698,0,248.9311264888605,126.29516352324876,0,376.2029746281715,174.97812773403325,0,1429,1774,0,297,151,0
355270,1042.72373789305,1213.1703995182138,0,1460.5829848324074,1491.270611057226,0,240.33162343791884,110.8239792218474,0,347.67599051867126,154.71254409307505,0,1635,1905,0,374,174,0
355280,587.2339504725995,596.6363076147093,0,696.7187052875902,688.5355211851509,0,192.84279875000686,55.153491027739356,0,209.82214040326437,63.72963726283071,0,15676,16006,0,5179,1469,0
355290,939.367877016802,792.563720680513,0,1146.4556757629582,1246.8214832609826,0,210.29099360232726,106.9018519469855,0,278.23240589198036,222.75258552108195,0,567,475,0,127,65,0
355300,647.3033819791722,1257.847679249624,0,866.0416335610996,1612.7356917542738,0,148.57508597788814,73.04748184526134,0,246.01052925065193,105.57089491635537,0,807,1532,0,182,90,0
355310,606.1727948152444,739.293759767845,0,845.1162034779782,926.3773768893222,0,240.5259423355831,103.67136207543093,0,335.7314148681055,225.62449637389204,0,372,453,0,147,64,0
355320,711.2377342626104,561.9711057881744,0,1023.7068965517241,790.0055116663606,0,232.78547877654614,131.2650159126613,0,315.4825862891268,214.17097983223275,0,395,311,0,129,73,0
355330,854.2100802343708,843.1974396645521,0,1248.3837888447993,1051.0898595675023,0,181.52645288780724,83.30184655683627,0,275.7788598267764,135.1727643100647,0,1956,1935,0,416,191,0
355340,1129.7162489781954,1665.45583639416,0,1454.051159533715,1866.0472319008904,0,207.49326461756067,130.2035313205141,0,238.90925567409482,200.2541687526476,0,2839,4192,0,522,328,0
355350,336.1870379705836,194.46211841558323,0,468.93020544212516,295.38461538461536,0,144.4109305687109,52.77025277515273,0,267.515923566879,115.28115793518637,0,268,155,0,115,42,0
355360,789.20186355237,850.4678666264356,0,1032.1736465424565,1241.943090709008,0,229.69424020076428,116.10669854950014,0,282.9611501988376,146.49190439475714,0,1019,1097,0,297,150,0
