cod_ibge,ano,n_focos,frp_sum,frp_mean,frp_max,frp_std
352920,2019,13,591.9,45.53076923076923,129.2,38.99280670019759
352930,2010,30,771.3,25.709999999999997,116.4,22.586650772158507
352930,2011,9,301.8,33.53333333333333,112.4,36.96684325175738
352930,2012,15,1792.9,119.52666666666667,567.5,162.11184175776688
352930,2013,18,1088.9,60.49444444444445,155.3,46.161321627300545
352930,2014,29,3001.1,103.48620689655172,340.0,105.95084009691182
352930,2016,14,1357.3,96.95,241.4,66.23640353948993
352930,2017,15,1151.6999999999998,76.77999999999999,707.0,180.12158671297564
352930,2018,19,1698.3,89.38421052631578,835.4,187.8454307348284
352940,2010,2,10.8,5.4,6.2,1.1313708498984767
352950,2010,1,44.1,44.1,44.1,
352950,2011,1,16.9,16.9,16.9,
352950,2013,4,34.9,8.725,9.7,1.25
352950,2014,3,45.0,15.0,17.4,2.8844410203711908
352950,2016,2,17.9,8.95,9.2,0.3535533905932738
352950,2017,7,604.5,86.35714285714286,299.3,113.30546996420571
352950,2018,1,43.2,43.2,43.2,
352950,2019,1,6.0,6.0,6.0,
352960,2010,7,1197.7,171.1,401.5,158.16935017042124
352960,2011,3,95.5,31.833333333333332,55.6,20.656798719388572
352960,2012,3,51.599999999999994,17.2,20.4,3.0610455730027923
352960,2013,3,56.2,18.733333333333334,25.7,10.0599867461808
352960,2014,3,58.2,19.400000000000002,32.3,11.323868596906271
352960,2016,1,13.1,13.1,13.1,
352960,2017,4,538.4,134.6,412.3,187.2491922545996
352960,2018,6,419.5,69.91666666666667,144.1,59.2223071710877
352960,2019,3,91.5,30.5,73.9,37.59202042987315
352965,2010,1,481.0,481.0,481.0,
352965,2011,6,305.1,50.85,125.4,46.321344971837775
352965,2012,4,214.7,53.675,72.1,20.370301094158293
352965,2014,1,17.3,17.3,17.3,
352965,2015,3,89.2,29.733333333333334,49.7,18.352747296612936
352965,2019,1,7.8,7.8,7.8,
352970,2010,63,7837.3,124.4015873015873,1653.6,225.3542655408143
352970,2011,17,2409.4,141.7294117647059,777.4,209.3707589561693
352970,2012,8,964.9,120.6125,418.4,137.9932238243189
352970,2013,8,206.6,25.825,46.5,12.234115065200728
352970,2014,30,3357.2,111.90666666666667,303.8,89.16578102471333
352970,2015,8,782.4,97.8,460.8,166.67681302448761
352970,2016,17,3912.0000000000005,230.11764705882356,1223.2,352.27333002104723
352970,2017,13,993.3000000000001,76.40769230769232,181.9,52.66739126408392
352970,2018,6,123.8,20.633333333333333,54.0,16.947054808038672
352970,2019,3,58.699999999999996,19.566666666666666,45.8,22.86139394991769
352980,2011,3,79.4,26.46666666666667,41.2,14.142607020395262
352980,2013,2,55.0,27.5,36.8,13.152186130069783
352980,2014,3,60.4,20.133333333333333,27.2,6.217984668148783
352980,2015,5,179.9,35.980000000000004,57.2,18.232443610224056
352980,2016,3,185.39999999999998,61.79999999999999,112.8,45.76843890717707
352980,2017,2,50.4,25.2,28.7,4.949747468305833
352980,2019,6,306.2,51.03333333333333,113.3,39.01336523124692
352990,2010,6,48.9,8.15,11.1,1.647725705328408
352990,2011,5,36.7,7.340000000000001,9.9,1.5693947878083452
352990,2012,2,13.9,6.95,8.0,1.4849242404917495
352990,2013,4,48.8,12.2,22.6,7.390534486760752
352990,2014,1,10.4,10.4,10.4,
352990,2015,4,28.4,7.1,8.2,1.1575836902790222
352990,2016,1,13.6,13.6,13.6,
352990,2017,5,34.7,6.94,13.1,3.4674197899879386
352990,2018,2,15.7,7.85,8.5,0.919238815542512
352990,2019,2,22.0,11.0,12.9,2.687005768508881
353000,2016,2,12.1,6.05,7.0,1.3435028842544405
353000,2017,1,26.5,26.5,26.5,
353000,2019,7,655.7,93.67142857142858,169.2,62.1204398537152
353010,2010,40,5002.5,125.0625,1061.3,185.25565106090554
353010,2011,15,1049.6,69.97333333333333,436.7,115.17015031599777
353010,2012,2,31.8,15.9,18.1,3.1112698372208105
353010,2013,10,445.1,44.510000000000005,102.6,31.191182870947504
353010,2014,8,568.2,71.025,135.4,47.06311112295307
353010,2015,6,60.099999999999994,10.016666666666666,18.4,4.895065542632362
353010,2016,8,401.3,50.1625,187.2,59.368340228008485
353010,2017,4,118.9,29.725,49.2,13.403326701482237
353010,2018,16,709.8,44.3625,135.4,36.81863432194808
353010,2019,4,59.6,14.9,24.3,8.292968909463807
353020,2010,26,3847.7,147.98846153846154,456.0,141.01936413676833
353020,2011,15,657.9,43.86,162.7,41.09177533278405
353020,2013,3,89.8,29.933333333333334,61.1,27.06886280088865
353020,2014,10,1942.4,194.24,603.8,200.68713738331888
353020,2015,10,1226.2,122.62,480.7,189.53486222856208
353020,2016,19,1437.1,75.63684210526316,348.3,90.7592003939014
353020,2017,4,229.8,57.45,68.8,12.6122955880363
353020,2018,10,198.0,19.8,54.3,13.44817211866852
353020,2019,6,414.6,69.10000000000001,101.4,32.77383102415707
353030,2010,22,1639.7,74.53181818181818,264.8,71.50233020754096
353030,2011,15,462.0,30.8,107.6,31.405390802035427
353030,2012,10,538.7,53.870000000000005,125.4,44.15880558972481
353030,2013,6,449.2,74.86666666666666,125.7,33.82103881708347
353030,2014,4,52.9,13.225,20.4,4.867836617362309
353030,2015,6,144.0,24.0,54.1,16.400487797623583
353030,2016,4,181.9,45.475,53.0,7.826184681354429
353030,2017,5,221.1,44.22,96.3,41.82447847851781
353030,2018,5,212.5,42.5,135.6,52.91044320358694
353030,2019,5,249.9,49.980000000000004,106.7,41.83971797228084
353040,2010,6,226.9,37.81666666666667,116.7,40.430504160431475
353040,2011,1,16.4,16.4,16.4,
353040,2012,1,11.1,11.1,11.1,
353040,2013,4,167.5,41.875,86.0,30.33483970618602
353040,2014,2,21.7,10.85,12.2,1.9091883092036779
353040,2016,1,6.6,6.6,6.6,
353040,2017,6,197.7,32.949999999999996,76.6,25.084238078921192
353040,2018,5,196.8,39.36,78.4,28.27601457065688
353050,2010,48,2231.8,46.49583333333334,254.5,52.78753462756844
353050,2011,19,1262.6,66.45263157894736,552.2,125.84057536961888
353050,2012,17,446.7,26.276470588235295,81.0,21.516811143027347
353050,2013,12,373.1,31.09166666666667,92.5,31.107744090889046
353050,2014,33,1040.4,31.52727272727273,111.6,27.88336503104576
353050,2015,17,1763.3000000000002,103.72352941176472,685.2,209.9277272343144
353050,2016,9,217.4,24.155555555555555,52.6,15.717912640607778
353050,2017,28,1148.3,41.010714285714286,168.1,41.90658340647961
353050,2018,8,133.6,16.7,29.5,7.448681570778626
353050,2019,14,402.3,28.735714285714288,55.0,14.801071018568326
353060,2010,16,438.3,27.39375,155.7,35.6040347666759
353060,2011,8,74.5,9.3125,19.6,5.015244617307173
353060,2012,16,240.9,15.05625,29.8,7.058986589211419
353060,2013,11,138.4,12.581818181818182,26.2,5.081302624685559
353060,2014,19,316.5,16.657894736842106,38.0,10.085265147700143
353060,2015,6,80.5,13.416666666666666,24.0,6.6098159328885
353060,2016,30,390.2,13.006666666666666,67.7,12.088236896436463
353060,2017,28,450.5,16.089285714285715,97.5,18.81965755751179
353060,2018,18,427.2,23.733333333333334,107.9,28.710891559086892
353060,2019,18,199.9,11.105555555555556,30.6,6.655512728047525
353070,2010,29,1298.4,44.77241379310345,249.8,66.19657898234256
353070,2011,26,1176.8,45.26153846153846,462.4,86.52675459959457
353070,2012,22,292.3,13.286363636363637,30.5,6.630973171021369
353070,2013,34,579.1,17.03235294117647,66.8,14.556946078913153
353070,2014,25,963.0,38.52,117.4,29.1080172232096
353070,2015,23,625.4,27.191304347826087,100.2,25.608590764597274
353070,2016,29,1229.6,42.4,166.1,37.96564236253616
353070,2017,35,1396.9,39.91142857142857,211.3,45.05890113427725
353070,2018,23,869.7,37.81304347826087,155.4,38.58411477594735
353070,2019,32,1176.6,36.76875,201.7,48.02746819907232
353080,2010,28,444.0,15.857142857142858,71.7,14.577161959505382
353080,2011,6,123.0,20.5,48.2,14.29167589892802
353080,2012,18,462.7,25.705555555555556,79.3,18.218816137112434
353080,2013,14,189.7,13.549999999999999,20.7,4.69791279350571
353080,2014,18,621.7,34.53888888888889,289.8,65.33597458646652
353080,2015,9,107.0,11.88888888888889,30.2,7.488732276634751
353080,2016,17,385.1,22.65294117647059,61.9,12.139868082430862
353080,2017,28,536.2,19.150000000000002,68.1,14.912522701854751
353080,2018,12,149.0,12.416666666666666,23.9,6.0575772734850375
353080,2019,30,824.9,27.496666666666666,166.8,27.97453871097706
353090,2011,2,58.800000000000004,29.400000000000002,52.2,32.244069222106575
353090,2014,2,97.9,48.95,69.7,29.34493141924172
353090,2015,1,5.0,5.0,5.0,
353090,2016,4,38.1,9.525,12.5,3.3885837749714844
353100,2011,4,108.5,27.125,78.6,34.515636553114106
353100,2013,3,51.6,17.2,22.6,6.352952069707437
353100,2014,2,17.700000000000003,8.850000000000001,9.3,0.6363961030678936
353100,2016,1,6.3,6.3,6.3,
353100,2017,6,519.5,86.58333333333333,170.9,64.24918417121471
353100,2018,1,29.4,29.4,29.4,
353100,2019,1,10.9,10.9,10.9,
353110,2014,2,20.7,10.35,12.1,2.4748737341529163
353110,2019,1,8.6,8.6,8.6,
353120,2010,17,576.3000000000001,33.900000000000006,77.9,20.296058730699414
353120,2011,2,57.300000000000004,28.650000000000002,44.2,21.99102089490163
353120,2012,3,46.1,15.366666666666667,22.6,7.861509609059404
353120,2013,2,15.799999999999999,7.8999999999999995,9.2,1.8384776310850233
353120,2014,4,148.1,37.025,64.6,28.06532558157842
353120,2015,1,20.0,20.0,20.0,
353120,2016,3,41.599999999999994,13.866666666666665,22.4,7.770027884977847
353120,2017,3,97.6,32.53333333333333,47.7,17.42479076871035
353130,2010,19,776.1,40.847368421052636,112.3,35.867741130452714
353130,2011,6,140.9,23.483333333333334,83.9,30.148593112559443
353130,2012,1,5.2,5.2,5.2,
353130,2013,2,21.4,10.7,10.9,0.2828427124746186
353130,2014,7,190.8,27.25714285714286,105.7,35.117557676223115
353130,2015,6,279.7,46.61666666666667,104.8,38.179335597501776
353130,2016,3,36.599999999999994,12.199999999999998,16.4,7.274613391789285
353130,2017,9,244.8,27.200000000000003,74.3,21.22156921624789
353130,2018,3,144.0,48.0,61.0,13.811227316933133
353130,2019,14,1432.1,102.29285714285713,449.0,138.89545301460328
353140,2010,10,358.1,35.81,108.5,34.8064313980429
353140,2011,6,156.8,26.133333333333336,65.2,26.148320532429356
353140,2013,9,243.1,27.01111111111111,62.0,19.160078577895007
353140,2014,9,427.6,47.51111111111111,248.6,76.44466044866124
353140,2015,2,26.9,13.45,15.9,3.4648232278140836
353140,2016,1,7.5,7.5,7.5,
353140,2017,5,103.4,20.68,43.2,13.562153221373073
353140,2018,7,617.9,88.27142857142857,151.6,51.02821815053949
353140,2019,1,10.0,10.0,10.0,
353150,2010,12,157.3,13.108333333333334,27.3,4.904628302723744
353150,2011,7,166.4,23.771428571428572,47.6,15.07522407635724
353150,2012,1,52.8,52.8,52.8,
353150,2013,7,132.8,18.97142857142857,36.6,12.473400269602282
353150,2014,20,1365.1,68.255,558.6,118.7533289284092
353150,2015,3,69.19999999999999,23.066666666666663,35.8,15.295860006332866
353150,2016,6,128.6,21.433333333333334,58.5,18.901181620911075
353150,2017,12,903.8000000000001,75.31666666666668,373.0,98.4866842253153
353150,2018,7,379.1,54.15714285714286,117.3,44.6207671061677
353150,2019,6,344.6,57.43333333333334,173.3,62.2528928377362
353160,2010,8,442.0,55.25,139.5,50.29231693665687
353160,2011,7,1284.3,183.47142857142856,586.5,234.04802722436915
353160,2012,2,24.0,12.0,14.8,3.959797974644667
353160,2014,1,22.6,22.6,22.6,
353160,2015,1,6.6,6.6,6.6,
353160,2016,4,74.1,18.525,25.9,5.415025392368903
353160,2017,2,299.5,149.75,224.9,106.2781492123381
353160,2018,4,87.69999999999999,21.924999999999997,43.8,14.663190876022401
353170,2010,1,41.9,41.9,41.9,
353170,2011,1,35.3,35.3,35.3,
353170,2012,3,30.9,10.299999999999999,15.4,4.439594576084623
353170,2013,1,5.7,5.7,5.7,
353170,2014,2,24.799999999999997,12.399999999999999,15.1,3.818376618407356
353170,2015,2,42.7,21.35,24.6,4.596194077712559
353170,2017,3,121.69999999999999,40.56666666666666,78.1,32.73794943690476
353170,2018,5,84.4,16.880000000000003,32.5,9.046656841065655
353180,2010,1,5.7,5.7,5.7,
353180,2011,10,322.79999999999995,32.279999999999994,95.3,29.132562918875198
353180,2012,4,212.79999999999998,53.199999999999996,166.7,75.93975682517468
353180,2013,4,40.7,10.175,16.1,4.42144395720071
353180,2014,4,302.6,75.65,161.5,64.67706960997332
353180,2015,5,67.8,13.559999999999999,24.7,8.426921145946483
353180,2016,2,141.0,70.5,109.3,54.871486220076086
353180,2017,14,508.5,36.32142857142857,117.8,31.61168670387166
353180,2018,10,396.09999999999997,39.61,98.3,34.87474253190504
353180,2019,9,406.4,45.15555555555555,155.5,43.74863172463543
353190,2010,132,15761.2,119.4030303030303,1279.1,165.67056059311116
353190,2011,63,10348.9,164.26825396825396,1740.3,300.555203359145
353190,2012,26,1329.9,51.150000000000006,287.6,63.96245304864411
353190,2013,21,912.4,43.44761904761905,221.5,50.18175583862744
353190,2014,81,8214.9,101.41851851851851,870.2,139.56171225582528
353190,2015,18,949.1,52.72777777777778,352.6,82.71584104315886
353190,2016,49,4067.6,83.01224489795918,604.4,122.8601417477292
353190,2017,72,9766.5,135.64583333333334,975.5,180.54480614143372
353190,2018,24,979.7,40.82083333333333,189.5,44.70356448356475
353190,2019,31,1911.3,61.65483870967742,404.5,87.16310319819841
353200,2010,6,94.0,15.666666666666666,32.9,12.916913976127063
353200,2011,4,103.5,25.875,45.6,14.349535416405184
353200,2013,3,261.7,87.23333333333333,199.2,97.02382868828323
353200,2014,1,26.9,26.9,26.9,
353200,2016,8,144.8,18.1,33.0,8.005355350371042
353205,2010,21,4525.5,215.5,2256.7,495.9681219594662
353205,2011,1,13.5,13.5,13.5,
353205,2012,1,16.9,16.9,16.9,
353205,2013,5,58.8,11.76,21.7,6.759659754750974
353205,2014,4,270.1,67.525,159.3,73.80290757596659
353205,2015,3,38.2,12.733333333333334,19.4,5.940819247657121
353205,2017,23,4111.6,178.76521739130436,1023.6,237.8154529131124
353205,2018,2,119.4,59.7,60.7,1.4142135623730951
353205,2019,1,31.6,31.6,31.6,
353210,2010,2,20.0,10.0,11.3,1.8384776310850246
353210,2011,8,1125.3,140.6625,308.9,116.46327364084722
353210,2012,1,18.3,18.3,18.3,
353210,2013,1,19.1,19.1,19.1,
353215,2011,3,60.900000000000006,20.3,35.2,12.984991336154216
353215,2012,4,156.6,39.15,64.8,18.348024416813924
353215,2015,2,78.5,39.25,57.1,25.24371208835975
353215,2016,4,229.6,57.4,105.6,41.23792752632783
353220,2010,1,11.5,11.5,11.5,
353220,2011,4,314.5,78.625,122.7,41.663043175777105
353220,2014,4,58.099999999999994,14.524999999999999,26.7,8.990504249855325
353220,2016,2,40.8,20.4,21.9,2.1213203435596424
353220,2017,5,279.8,55.96,115.0,50.748428547098875
353220,2018,2,45.2,22.6,22.8,0.2828427124746193
353220,2019,4,544.6,136.15,244.1,89.11627236369348
353230,2010,11,134.7,12.245454545454544,29.9,7.094838072340149
353230,2011,4,55.8,13.95,20.5,6.358983147223042
353230,2012,1,6.9,6.9,6.9,
353230,2013,2,17.9,8.95,12.7,5.303300858899106
353230,2014,4,52.4,13.1,27.8,10.18462894103986
353230,2015,6,184.5,30.75,59.4,23.125202701814313
353230,2016,3,34.2,11.4,18.5,6.183041322844284
353230,2017,1,8.0,8.0,8.0,
353230,2018,4,24.0,6.0,6.9,1.1690451944500126
353230,2019,1,10.1,10.1,10.1,
353240,2010,6,73.2,12.200000000000001,16.4,3.3651151540474804
353240,2011,5,105.2,21.04,41.2,12.880527939490682
353240,2012,2,17.6,8.8,9.8,1.4142135623730954
353240,2013,3,40.2,13.4,18.6,5.356304696336832
353240,2014,6,158.2,26.366666666666664,53.0,15.739207942798986
353240,2016,1,6.4,6.4,6.4,
353240,2017,7,87.3,12.471428571428572,22.4,6.790118871250655
353240,2018,3,44.1,14.700000000000001,21.6,8.292767933567175
353240,2019,7,191.7,27.385714285714283,61.5,24.140383079771027
353250,2010,16,325.7,20.35625,56.5,13.82794121817609
353250,2011,3,102.5,34.166666666666664,43.7,8.626316324673782
353250,2012,2,280.0,140.0,277.1,193.88867940135134
353250,2013,4,100.3,25.075,62.5,25.12825434976864
353250,2014,1,7.0,7.0,7.0,
353250,2015,3,545.9,181.96666666666667,204.1,33.52108789006307
353250,2016,2,36.1,18.05,18.5,0.6363961030678917
353250,2017,6,190.0,31.666666666666668,71.8,22.94704047729612
353250,2018,3,179.7,59.9,100.1,36.33441894402606
353250,2019,4,187.8,46.95,77.3,30.465554319591817
353260,2010,9,201.79999999999998,22.42222222222222,38.3,12.175772847932258
353260,2011,11,659.1,59.91818181818182,127.6,40.72838858049304
353260,2012,8,244.8,30.6,65.7,20.754276667713572
353260,2013,5,185.70000000000002,37.14,140.4,57.785404731644824
353260,2014,11,577.4,52.49090909090909,144.0,35.259025923739145
353260,2015,1,15.4,15.4,15.4,
353260,2016,14,1078.7,77.05,269.6,74.09864267416677
353260,2017,8,220.5,27.5625,52.3,14.571492471848684
353260,2018,6,116.0,19.333333333333332,64.1,22.59094213765036
353260,2019,10,393.4,39.339999999999996,71.4,20.263662057979552
353270,2010,8,332.5,41.5625,114.1,34.17567796380511
353270,2011,1,9.5,9.5,9.5,
353270,2015,4,98.9,24.725,37.2,8.93956561211636
353270,2016,1,7.4,7.4,7.4,
353270,2017,2,53.099999999999994,26.549999999999997,32.4,8.273149339882604
353280,2010,11,303.1,27.55454545454546,65.1,18.145212241049354
353280,2011,3,73.1,24.366666666666664,48.9,21.38161203776117
353280,2013,12,296.6,24.71666666666667,55.1,14.773368750641277
353280,2014,4,151.8,37.95,91.1,36.71988562073689
353280,2015,2,21.6,10.8,10.9,0.1414213562373109
353280,2016,1,7.5,7.5,7.5,
353280,2017,3,73.30000000000001,24.433333333333337,48.2,20.582597827614798
353280,2019,2,34.2,17.1,18.4,1.8384776310850208
353282,2010,1,25.8,25.8,25.8,
353282,2011,1,16.7,16.7,16.7,
353282,2013,5,1186.9,237.38000000000002,602.0,267.36792440380725
353282,2014,4,46.3,11.575,28.0,10.981309879366243
353282,2016,5,75.4,15.080000000000002,21.9,4.664439944945159
353282,2019,1,7.6,7.6,7.6,
353284,2010,1,21.1,21.1,21.1,
353284,2011,2,36.2,18.1,27.9,13.859292911256329
353284,2012,1,14.3,14.3,14.3,
353284,2013,4,82.2,20.55,24.1,5.531425373867632
353284,2015,2,23.4,11.7,14.7,4.242640687119285
353284,2019,1,18.4,18.4,18.4,
353286,2010,2,34.400000000000006,17.200000000000003,17.6,0.5656854249492398
353286,2011,1,10.0,10.0,10.0,
353286,2014,7,429.7,61.385714285714286,204.4,70.73995637948491
353286,2015,6,330.7,55.11666666666667,167.1,59.65934685082185
353286,2016,1,6.8,6.8,6.8,
353286,2017,2,278.4,139.2,151.3,17.111984104714452
353286,2018,1,21.8,21.8,21.8,
353290,2010,9,182.29999999999998,20.255555555555553,35.3,10.351341834650123
353290,2011,4,124.39999999999999,31.099999999999998,64.6,26.69044772947805
353290,2012,11,314.3,28.572727272727274,52.0,16.151909540923693
353290,2014,6,353.0,58.833333333333336,89.7,33.4845436980507
353290,2015,2,44.6,22.3,39.5,24.324473272817237
353290,2017,3,74.4,24.8,58.4,29.099140880788898
353290,2018,4,341.2,85.3,227.8,96.51314245566077
353290,2019,5,110.9,22.18,49.5,21.337103833463434
353300,2010,16,592.5,37.03125,162.3,41.49752954494199
353300,2011,10,206.9,20.69,49.2,12.196761865347705
353300,2012,10,500.8,50.08,242.0,75.14266135528842
353300,2013,2,15.8,7.9,8.3,0.5656854249492386
353300,2014,8,450.20000000000005,56.275000000000006,288.3,96.72272225283986
353300,2015,5,153.9,30.78,48.1,13.388689256234159
353300,2016,3,79.5,26.5,38.8,15.785753070411307
353300,2017,14,1401.4,100.10000000000001,733.1,187.880645419045
353300,2018,11,647.4,58.85454545454545,235.0,68.91530111138403
353300,2019,2,40.3,20.15,27.5,10.394469683442246
353310,2011,3,303.6,101.2,169.3,84.38204785379412
353310,2014,1,6.4,6.4,6.4,
353310,2017,1,7.7,7.7,7.7,
353320,2010,4,205.79999999999998,51.449999999999996,124.5,49.35007598778344
353320,2013,1,20.6,20.6,20.6,
353320,2016,2,36.8,18.4,25.4,9.899494936611664
353320,2017,2,60.2,30.1,49.2,27.01147904132612
353320,2019,5,370.0,74.0,169.2,60.47644169426637
353325,2010,9,656.4000000000001,72.93333333333334,223.8,64.65351885241823
353325,2011,1,11.8,11.8,11.8,
353325,2012,2,63.3,31.65,44.4,18.031222920256962
353325,2013,6,186.5,31.083333333333332,66.7,19.65008057659476
353325,2014,10,635.1,63.510000000000005,193.4,57.66390070437869
353325,2016,2,28.4,14.2,15.5,1.8384776310850226
353325,2017,6,329.6,54.93333333333334,151.3,49.670984152386865
353325,2018,1,18.1,18.1,18.1,
353330,2013,4,71.9,17.975,29.2,9.859470912106119
353330,2016,2,127.0,63.5,66.8,4.66690475583121
353330,2017,2,124.7,62.35,62.7,0.4949747468305853
353330,2018,1,21.8,21.8,21.8,
353330,2019,1,17.4,17.4,17.4,
353340,2010,3,28.0,9.333333333333334,13.6,4.636090306856989
353340,2011,3,47.099999999999994,15.699999999999998,28.4,12.10247908488174
353340,2013,2,44.7,22.35,25.5,4.454772721475249
353340,2014,7,342.6,48.94285714285714,93.9,27.397618944162357
353340,2015,2,88.3,44.15,46.9,3.8890872965260113
353340,2016,9,129.4,14.377777777777778,29.3,7.8065321650810136
353340,2017,6,365.09999999999997,60.849999999999994,192.2,67.98478506254175
353340,2018,1,28.2,28.2,28.2,
353340,2019,2,19.0,9.5,12.1,3.6769552621700465
353350,2010,12,260.3,21.691666666666666,42.0,11.645011287190231
353350,2011,6,71.4,11.9,29.6,9.363546336725205
353350,2012,1,16.6,16.6,16.6,
353350,2013,2,21.5,10.75,11.8,1.4849242404917509
353350,2014,7,893.5,127.64285714285714,440.3,173.7587681925995
353350,2015,4,45.5,11.375,16.4,3.6827299656640586
353350,2016,5,294.0,58.8,112.4,42.461865244004535
353350,2017,4,71.80000000000001,17.950000000000003,32.1,10.239954426981923
353350,2018,2,38.7,19.35,26.7,10.394469683442246
353350,2019,3,139.3,46.43333333333334,69.0,21.62182539318393
353360,2010,18,1088.8,60.48888888888889,337.5,79.13049452264717
353360,2012,5,155.9,31.18,62.5,22.98906261681846
353360,2013,2,50.1,25.05,31.1,8.555992052357226
353360,2014,15,943.3,62.88666666666666,233.6,61.24516151928909
353360,2015,1,29.5,29.5,29.5,
353360,2016,2,130.9,65.45,68.5,4.313351365237943
353360,2017,10,620.4,62.04,129.0,42.91420899111777
353360,2018,7,1432.4,204.62857142857143,375.6,142.14037327334452
353360,2019,6,478.6,79.76666666666667,195.6,79.76537260407343
353370,2010,1,6.8,6.8,6.8,
353370,2011,1,27.0,27.0,27.0,
353370,2017,1,41.8,41.8,41.8,
353370,2018,1,6.5,6.5,6.5,
353370,2019,2,20.2,10.1,11.7,2.2627416997969516
353380,2010,1,14.9,14.9,14.9,
353380,2012,3,41.2,13.733333333333334,18.2,3.87341365378568
353380,2016,9,1066.6,118.5111111111111,371.2,108.11407684067376
353380,2017,1,35.1,35.1,35.1,
353390,2010,32,1408.5,44.015625,371.1,71.23303922349606
353390,2011,26,2408.6,92.63846153846154,457.0,113.43349444294864
353390,2012,10,371.5,37.15,88.3,27.95715968723893
353390,2013,9,216.0,24.0,97.4,29.31910639838807
353390,2014,23,1633.9,71.0391304347826,298.5,68.84613766898444
353390,2015,9,536.0,59.55555555555556,143.5,47.10830900995893
353390,2016,4,445.0,111.25,176.7,49.164655326091044
353390,2017,51,4454.1,87.33529411764707,573.5,97.6126094795737
353390,2018,23,896.8000000000001,38.99130434782609,134.8,39.95315339748744
353390,2019,39,3584.7999999999997,91.9179487179487,466.9,101.10578324808046
353400,2010,3,164.20000000000002,54.73333333333334,99.7,39.827419365725085
353400,2012,4,106.0,26.5,53.6,18.109665927343887
353400,2013,2,49.3,24.65,28.6,5.586143571373728
353400,2014,2,74.10000000000001,37.050000000000004,66.2,41.22432534317572
353400,2016,5,233.8,46.760000000000005,97.0,35.214670238410584
353400,2018,2,227.5,113.75,124.8,15.627059864222696
353400,2019,2,20.1,10.05,12.6,3.606244584051393
353410,2016,1,31.4,31.4,31.4,
353410,2019,2,27.4,13.7,15.1,1.979898987322333
353420,2010,13,1196.2,92.01538461538462,578.0,163.16670333411497
353420,2011,2,28.0,14.0,18.7,6.646803743153546
353420,2013,1,32.9,32.9,32.9,
353420,2014,5,1341.8,268.36,449.4,124.11274310077911
353420,2017,1,142.2,142.2,142.2,
353420,2019,33,5704.5,172.86363636363637,722.9,172.17184333207226
353430,2010,24,1355.2,56.46666666666667,207.5,44.613155270485024
353430,2011,12,592.8,49.4,156.0,40.191269970208474
353430,2012,17,1233.2,72.54117647058824,187.0,45.93522693455875
353430,2013,4,62.6,15.65,21.1,6.300529078312921
353430,2014,25,2830.5,113.22,386.3,102.66887714070576
353430,2016,21,2252.8,107.27619047619048,410.3,135.6991706119161
353430,2017,21,2890.7,137.65238095238095,546.5,162.54671826600384
353430,2018,17,1249.2,73.48235294117647,262.6,80.60175428684943
353430,2019,14,914.5,65.32142857142857,205.6,63.06902419719853
353450,2013,1,11.4,11.4,11.4,
353450,2016,9,501.3,55.7,138.4,48.50556669084487
353450,2017,1,5.9,5.9,5.9,
353460,2010,3,174.7,58.23333333333333,155.6,84.38082325584014
353460,2011,1,14.7,14.7,14.7,
353460,2013,1,5.3,5.3,5.3,
353460,2014,1,14.3,14.3,14.3,
353460,2015,1,19.3,19.3,19.3,
353460,2016,1,13.3,13.3,13.3,
353460,2018,1,13.7,13.7,13.7,
353460,2019,1,6.8,6.8,6.8,
353470,2010,3,153.9,51.300000000000004,89.8,43.187845512366096
353470,2011,3,66.89999999999999,22.299999999999997,36.4,14.35653161456485
353470,2012,3,33.0,11.0,16.5,5.225897052181568
353470,2013,6,289.5,48.25,108.7,39.328704529897756
353470,2014,3,38.4,12.799999999999999,23.5,9.325770745627409
353470,2015,5,330.9,66.17999999999999,98.8,38.177768399947105
353470,2016,7,130.8,18.685714285714287,48.5,15.428915340082353
353470,2017,7,219.5,31.357142857142858,80.4,27.226877476913458
353470,2018,1,13.5,13.5,13.5,
353470,2019,6,174.8,29.133333333333336,51.8,17.36095235482969
353475,2010,8,1058.4,132.3,752.4,256.4215001014652
353475,2012,7,588.2,84.02857142857144,199.7,79.10130033245795
353475,2013,2,18.299999999999997,9.149999999999999,10.1,1.3435028842544412
353475,2014,6,928.0,154.66666666666666,521.3,184.56758834277122
353475,2015,9,1491.2,165.6888888888889,721.3,223.90301161688538
353475,2017,6,279.3,46.550000000000004,170.4,62.24711238282464
353475,2019,4,608.7,152.175,271.6,93.65622865921235
353480,2010,5,56.7,11.34,14.2,2.005741758053613
353480,2013,3,81.6,27.2,46.6,16.919515359489466
353480,2014,2,88.7,44.35,62.5,25.667976157071678
353480,2016,3,90.1,30.03333333333333,59.0,26.255729533443425
353480,2017,2,16.6,8.3,8.4,0.1414213562373109
353480,2018,1,16.2,16.2,16.2,
353490,2010,1,4.4,4.4,4.4,
353490,2011,5,54.8,10.959999999999999,14.4,3.6841552627434155
353490,2012,7,168.9,24.12857142857143,44.8,13.444418208028972
353490,2013,1,16.8,16.8,16.8,
353490,2017,2,125.6,62.8,100.3,53.033008588991066
353490,2018,5,3088.3,617.6600000000001,2281.8,960.8481165095762
353500,2010,55,4299.4,78.17090909090908,475.2,110.42308983032834
353500,2011,11,1353.3999999999999,123.03636363636362,281.4,96.80319491346629
353500,2012,5,652.5,130.5,251.9,109.05163914403121
