cod_ibge,fire_incidence_mean,fire_incidence_max,fire_frp_mean,fire_frp_max,fire_total_foci,fire_frp_total,fire_years_with_fire,fire_recurrence,fire_cv,fire_dry_season_pct,fire_max_consecutive_years,fire_recurrence_norm,fire_risk_index
352110,2.5,5.0,19.630555555555556,57.0,15.0,280.7,6.0,0.6,0.5513619500836089,0.8666666666666667,2.0,0.6,23.189327959507285
352115,5.4,7.0,47.32180952380953,153.7,27.0,1304.3,5.0,0.5,0.2808472386685759,0.9259259259259259,2.0,0.5,27.024739493920052
352120,11.8,17.0,22.094256535947714,165.7,118.0,2429.6,10.0,1.0,0.3289474944182969,0.559322033898305,10.0,1.0,42.793210823766096
352130,20.1,70.0,101.85279120879122,1782.7,201.0,28622.7,10.0,1.0,1.0088726833762858,0.8756218905472637,10.0,1.0,62.44024458453414
352140,2.625,5.0,40.04958333333333,113.3,21.0,896.7,8.0,0.8,0.6419116251475074,0.9047619047619048,4.0,0.8,32.67187432763548
352150,5.571428571428571,9.0,36.08772108843537,171.3,39.0,1372.9,7.0,0.7,0.3994297930101854,0.5384615384615384,5.0,0.7,31.29456302156789
352160,2.4,4.0,117.17833333333333,537.1,12.0,1762.6999999999998,5.0,0.5,0.4750730937913075,0.5833333333333334,4.0,0.5,36.28709877450516
352170,3.5,7.0,13.882714285714286,72.3,35.0,505.1,10.0,1.0,0.5909368402852788,0.6857142857142857,10.0,1.0,35.00992899621945
352180,9.88888888888889,17.0,23.17446700358465,158.1,89.0,2414.2,9.0,0.9,0.41523657285690735,0.48314606741573035,6.0,0.9,38.49371280487418
352190,6.555555555555555,15.0,37.52981481481481,359.4,59.0,2858.2999999999997,9.0,0.9,0.7240185186049902,0.6949152542372882,5.0,0.9,38.295101097084284
352200,4.75,8.0,53.424821428571434,416.9,38.0,2063.6,8.0,0.8,0.5710327081518053,0.7105263157894737,5.0,0.8,36.53382504299499
352210,1.0,1.0,6.75,9.0,2.0,13.5,2.0,0.2,0.0,0.0,1.0,0.2,7.892963319257484
352215,3.0,5.0,12.685208333333334,28.9,24.0,289.9,8.0,0.8,0.4364357804719847,0.8333333333333334,5.0,0.8,28.4245142150477
352220,3.5555555555555554,7.0,9.626455026455027,21.9,32.0,328.7,9.0,0.9,0.676040864149498,1.0,9.0,0.9,31.34714924152479
352230,16.0,49.0,29.4435974948193,353.5,160.0,3598.2000000000003,10.0,1.0,0.9492321458245431,0.725,10.0,1.0,47.26137748410889
352240,7.9,21.0,28.70287698412698,633.6,79.0,2684.5,10.0,1.0,0.6411558666238106,0.6075949367088608,10.0,1.0,40.8716284078525
352250,2.888888888888889,5.0,13.036111111111111,38.7,26.0,359.1,9.0,0.9,0.5593476758557303,0.9615384615384616,5.0,0.9,31.39673403476162
352260,19.2,44.0,36.661214123595705,642.3,192.0,7744.6,10.0,1.0,0.6921838204971458,0.9114583333333334,10.0,1.0,50.934007538949565
352265,2.6666666666666665,6.0,13.055555555555555,27.6,16.0,224.6,6.0,0.6,0.6982120021884471,0.5625,3.0,0.6,22.228026179417313
352270,21.2,79.0,34.276119833844376,260.4,212.0,6790.5,10.0,1.0,1.0104082368971803,0.6415094339622641,10.0,1.0,52.085905664060725
352280,2.5,5.0,29.486666666666665,87.1,15.0,428.09999999999997,6.0,0.6,0.5513619500836089,0.6666666666666666,4.0,0.6,24.823644836977277
352290,6.285714285714286,11.0,59.95654504225933,471.8,44.0,2762.9,7.0,0.7,0.5090435584040104,0.8863636363636364,3.0,0.7,35.80507342946424
352300,8.25,20.0,54.3795860745614,547.2,66.0,5833.8,8.0,0.8,1.034115685604581,0.7272727272727273,5.0,0.8,39.40007221084454
352310,1.6,3.0,11.073333333333334,17.4,8.0,81.7,5.0,0.5,0.5590169943749475,1.0,4.0,0.5,18.074064793350463
352320,4.0,10.0,25.781851851851854,317.3,36.0,1487.0000000000002,9.0,0.9,0.8477912478906584,0.6944444444444444,7.0,0.9,34.369862851462095
352330,1.0,1.0,8.375,15.5,4.0,33.5,4.0,0.4,0.0,1.0,2.0,0.4,14.162416950202738
352340,7.875,15.0,30.32839285714286,261.4,63.0,2098.0,8.0,0.8,0.6525886423130712,0.873015873015873,4.0,0.8,35.12182521986508
352350,4.285714285714286,10.0,43.055238095238096,399.9,30.0,1449.4,7.0,0.7,0.7091988176547976,0.8333333333333334,3.0,0.7,31.455150171358998
352360,10.8,33.0,29.95093831168831,212.0,108.0,3253.4,10.0,1.0,0.8348180646323051,0.7129629629629629,10.0,1.0,43.32229269868409
352370,1.25,2.0,15.85,26.4,5.0,83.2,4.0,0.4,0.4,0.8,2.0,0.4,15.595327250229818
352380,3.0,6.0,37.17761904761905,265.9,21.0,977.6,7.0,0.7,0.6382847385042255,0.8095238095238095,4.0,0.7,29.485787444319513
352390,20.9,45.0,22.593520923520924,131.0,209.0,5045.900000000001,10.0,1.0,0.6219891216530263,0.8803827751196173,10.0,1.0,49.91661661129913
352400,5.1,9.0,20.425166666666666,74.8,51.0,1022.0999999999999,10.0,1.0,0.47537507309720745,0.9215686274509803,10.0,1.0,37.33269389787776
352410,36.7,77.0,98.16312206743717,1124.0,367.0,38168.2,10.0,1.0,0.8077996636140551,0.8991825613079019,10.0,1.0,74.6717593183376
352420,6.125,25.0,99.95218055555556,509.0,49.0,6811.0,8.0,0.8,1.3073973369834258,0.8979591836734694,5.0,0.8,45.31271074103495
352430,14.8,32.0,97.42953582297332,1251.7,148.0,16644.8,10.0,1.0,0.7240912179246889,0.9391891891891891,10.0,1.0,57.60621063724463
352440,10.4,22.0,17.087226445123505,108.4,104.0,1797.2,10.0,1.0,0.6397423051217769,0.9326923076923077,10.0,1.0,40.879784868625876
352450,4.0,7.0,44.69529761904762,270.7,32.0,1475.0,8.0,0.8,0.4629100498862757,0.78125,6.0,0.8,34.506045396481795
352460,3.125,10.0,9.215,18.2,25.0,251.0,8.0,0.8,0.9741809746800496,0.56,5.0,0.8,27.945804330469848
352470,5.0,9.0,23.825326278659613,144.3,45.0,1284.9,9.0,0.9,0.5099019513592784,0.8,7.0,0.9,34.81913083003383
352480,4.125,8.0,35.39875,628.8,33.0,1715.1000000000001,8.0,0.8,0.7149020035789789,0.45454545454545453,4.0,0.8,33.061225803808746
352490,2.0,3.0,36.35,290.5,12.0,537.9,6.0,0.6,0.4472135954999579,1.0,2.0,0.6,25.57485923365283
352500,2.0,2.0,14.649999999999999,15.7,2.0,29.299999999999997,1.0,0.1,,1.0,1.0,0.1,6.976616900414688
352510,13.2,38.0,60.30948431685274,973.0,132.0,11680.3,10.0,1.0,0.7273428697937248,0.8787878787878788,10.0,1.0,50.21314105259249
352520,6.4,15.0,20.324952380952382,103.9,64.0,1507.1999999999998,10.0,1.0,0.5901756447589706,0.9375,10.0,1.0,38.32187931155687
352530,22.3,47.0,68.07978197374369,569.4,223.0,14657.2,10.0,1.0,0.5322928511470465,0.9103139013452914,10.0,1.0,58.54221226482792
352540,4.285714285714286,12.0,43.03928571428571,253.8,30.0,1874.5,7.0,0.7,0.8804460149181125,0.9,5.0,0.7,31.452504985531405
352550,3.142857142857143,5.0,22.247142857142855,55.7,22.0,498.3,7.0,0.7,0.3865863885506992,1.0,3.0,0.7,27.12057920133532
352560,2.5555555555555554,6.0,36.40555555555556,142.8,23.0,952.0,9.0,0.9,0.6521739130434784,0.5652173913043478,8.0,0.9,35.01390154066394
352570,16.2,42.0,56.699074735449734,602.8,162.0,12291.0,10.0,1.0,0.8105011141812273,0.8024691358024691,10.0,1.0,51.93555470418036
352580,3.3333333333333335,7.0,39.142857142857146,260.3,10.0,614.2,3.0,0.3,0.9643650760992954,0.1,1.0,0.3,18.069556676363508
352585,2.0,3.0,34.729166666666664,129.8,8.0,296.6,4.0,0.4,0.408248290463863,1.0,1.0,0.4,19.306096509453592
352590,10.4,22.0,17.120524701906284,146.8,104.0,2058.2,10.0,1.0,0.6741444525710208,0.9230769230769231,10.0,1.0,40.88530630628389
352600,3.3333333333333335,6.0,54.83240740740741,337.8,30.0,1943.4,9.0,0.9,0.4743416490252569,0.5,5.0,0.9,38.67116054509035
352610,3.5714285714285716,6.0,14.145238095238096,39.3,25.0,313.2,7.0,0.7,0.5566566865372827,0.68,4.0,0.7,26.108723954307962
352620,3.3333333333333335,5.0,10.521944444444445,24.3,20.0,219.9,6.0,0.6,0.3098386676965933,0.95,4.0,0.6,22.3237050778685
352630,3.1666666666666665,4.0,14.700000000000001,57.8,19.0,279.9,6.0,0.6,0.12892051277806202,1.0,3.0,0.6,22.887551237201794
352640,3.3,10.0,24.973499999999998,152.5,33.0,779.5,10.0,1.0,0.8087118747979029,0.9696969696969697,10.0,1.0,36.69423779853786
352650,6.5,23.0,71.04279891304348,464.4,52.0,4484.8,8.0,0.8,1.0498963439557087,0.8461538461538461,4.0,0.8,40.80916130557984
352660,3.5555555555555554,9.0,36.68586419753086,230.5,32.0,1340.3,9.0,0.9,0.7455925181525094,0.96875,6.0,0.9,35.834076042989196
352670,14.3,29.0,39.48210237886735,490.7,143.0,5183.900000000001,10.0,1.0,0.5526491424510164,0.8741258741258742,10.0,1.0,47.61065799851897
352680,5.5,16.0,59.395559523809524,486.5,55.0,3812.0,10.0,1.0,0.8793101896089035,0.7272727272727273,10.0,1.0,44.10414941091485
352690,27.2,57.0,27.601939769552775,248.2,272.0,8239.4,10.0,1.0,0.5363672536931151,0.8676470588235294,10.0,1.0,55.62137536102809
352700,2.3333333333333335,4.0,15.808333333333332,41.6,7.0,140.1,3.0,0.3,0.6546536707079771,1.0,2.0,0.3,13.426587106044988
352710,18.1,42.0,44.221903138528134,491.5,181.0,9426.1,10.0,1.0,0.7063041278341028,0.850828729281768,10.0,1.0,51.33663915994475
352720,5.777777777777778,15.0,20.73962962962963,198.2,52.0,1049.6,9.0,0.9,0.7873467729205488,0.8653846153846154,5.0,0.9,34.90923026249197
352725,3.0,7.0,57.37063492063492,316.6,27.0,1786.5,9.0,0.9,0.5773502691896257,0.8518518518518519,8.0,0.9,38.83414525768521
352730,1.8,4.0,9.095,16.9,9.0,79.5,5.0,0.5,0.7243558228002943,0.7777777777777778,5.0,0.5,17.9007611484864
352740,5.833333333333333,25.0,94.30866666666667,880.7,35.0,6250.900000000001,6.0,0.6,1.6169510234527509,0.9142857142857143,3.0,0.6,38.15125584098324
352750,2.142857142857143,6.0,38.53809523809524,532.2,15.0,1176.1,7.0,0.7,0.8273115763993905,0.6,6.0,0.7,29.048211746375852
352760,9.0,31.0,40.50659139784946,614.2,90.0,4419.6,10.0,1.0,0.9629629629629629,0.6222222222222222,10.0,1.0,43.67995605758948
352770,2.2,5.0,20.013333333333332,60.2,11.0,276.4,5.0,0.5,0.8131156281817418,0.7272727272727273,2.0,0.5,20.020690942026356
352780,2.7142857142857144,6.0,21.01666666666667,76.3,19.0,503.1,7.0,0.7,0.8432010414524852,0.9473684210526315,5.0,0.7,26.58496125883446
352790,2.1666666666666665,4.0,11.820833333333333,24.0,13.0,179.3,6.0,0.6,0.6793662204867574,0.6923076923076923,3.0,0.6,21.636440284990822
352800,1.6,4.0,35.415,133.2,8.0,384.6,5.0,0.5,0.8385254915624211,0.625,2.0,0.5,22.11034200356114
352810,2.0,4.0,39.825,85.6,10.0,328.4,5.0,0.5,0.6123724356957945,0.6,3.0,0.5,23.151075459828064
352820,3.125,9.0,63.93055555555556,554.1,25.0,2312.7,8.0,0.8,0.8626868327664283,0.84,7.0,0.8,37.01860747731977
352830,7.555555555555555,29.0,71.45485216146136,1709.6,68.0,8787.9,9.0,0.9,1.154037031723088,0.9411764705882353,7.0,0.9,44.69416440657362
352840,9.4,18.0,15.899285714285714,155.5,94.0,1630.3,10.0,1.0,0.4519016261581274,0.9680851063829787,10.0,1.0,39.90910897435821
352850,10.0,16.0,16.778556277056275,205.8,100.0,1817.3,10.0,1.0,0.39157800414902433,0.94,10.0,1.0,40.51912416000103
352860,4.666666666666667,12.0,34.07361111111111,255.6,28.0,1426.6,6.0,0.6,0.8427360687858643,0.8214285714285714,2.0,0.6,27.26057888998925
352870,5.0,10.0,34.306666666666665,276.5,45.0,1575.8,9.0,0.9,0.6403124237432849,0.7555555555555555,7.0,0.9,36.55712173755483
352880,3.625,9.0,46.859097222222225,302.8,29.0,1838.1000000000001,8.0,0.8,0.6906396913624386,0.6551724137931034,5.0,0.8,34.57470609824853
352885,2.2,7.0,29.454285714285714,74.0,11.0,354.7,5.0,0.5,1.2196734422726125,0.7272727272727273,3.0,0.5,21.586167187336418
352890,1.5,2.0,39.2,65.3,3.0,91.5,2.0,0.2,0.47140452079103173,0.3333333333333333,2.0,0.2,13.660592252568208
352900,7.0,15.0,28.107378066378068,370.9,70.0,2424.5,10.0,1.0,0.7190318509781667,0.8428571428571429,10.0,1.0,40.07655924352445
352910,2.3333333333333335,5.0,11.418333333333335,26.1,14.0,159.6,6.0,0.6,0.5855400437691198,0.5714285714285714,5.0,0.6,21.698647758445198
352920,11.1,21.0,57.88148043184886,403.5,111.0,6965.5,10.0,1.0,0.6348351189410157,0.7837837837837838,10.0,1.0,48.18577700885053
352930,18.625,30.0,75.73310773341399,835.4,149.0,11163.3,8.0,0.8,0.3944834417831116,0.8590604026845637,5.0,0.8,50.967941634178615
352940,2.0,2.0,5.4,6.2,2.0,10.8,1.0,0.1,,0.0,1.0,0.1,5.442803924264789
352950,2.5,7.0,28.654017857142858,299.3,20.0,812.5,8.0,0.8,0.855235974119758,0.7,4.0,0.8,30.685576993882858
352960,3.6666666666666665,7.0,56.26481481481481,412.3,33.0,2521.7,9.0,0.9,0.4916660830178167,0.696969696969697,5.0,0.9,39.16657706112509
352965,2.6666666666666665,6.0,106.72638888888889,481.0,16.0,1115.1,6.0,0.6,0.7745966692414833,0.75,3.0,0.6,37.760300736546085
352970,17.3,63.0,96.90005050994758,1653.6,173.0,20645.600000000002,10.0,1.0,1.0304412864605257,0.838150289017341,10.0,1.0,59.45264862010951
352980,3.4285714285714284,6.0,35.444761904761904,113.3,24.0,916.7,7.0,0.7,0.4409585518440985,0.8333333333333334,5.0,0.7,29.530032509055598
352990,3.2,6.0,9.153,22.6,32.0,273.1,10.0,1.0,0.5667279378639768,0.59375,10.0,1.0,33.99355071739284
353000,3.3333333333333335,7.0,42.07380952380952,169.2,10.0,694.3000000000001,3.0,0.3,0.9643650760992954,0.9,2.0,0.3,18.555560221702123
353010,11.3,40.0,47.56375,1061.3,113.0,8446.9,10.0,1.0,0.9801769982525309,0.831858407079646,10.0,1.0,46.62965439285458
353020,11.444444444444445,26.0,84.5142929974509,603.8,103.0,10043.5,9.0,0.9,0.6511190943526648,0.8155339805825242,7.0,0.9,49.86846131148318
353030,8.2,22.0,45.346848484848486,264.8,82.0,4151.9,10.0,1.0,0.7221599346732506,0.7682926829268293,10.0,1.0,43.86360045074025
353040,3.25,6.0,24.61895833333333,116.7,26.0,844.7,8.0,0.8,0.6929179239751405,0.8846153846153846,5.0,0.8,30.596763823983796
353050,20.5,48.0,41.616938843320426,685.2,205.0,9019.5,10.0,1.0,0.6080735593923629,0.9073170731707317,10.0,1.0,52.76155672053838
353060,17.0,30.0,15.835372085516823,155.7,170.0,2756.9,10.0,1.0,0.4539543883447147,0.9529411764705882,10.0,1.0,45.778588338050405
353070,27.8,35.0,34.295719522969755,462.4,278.0,9607.8,10.0,1.0,0.17024690023308248,0.6726618705035972,10.0,1.0,57.195538616568896
353080,18.0,30.0,20.375675070028013,289.8,180.0,3843.3,10.0,1.0,0.4618505153088861,0.8555555555555555,10.0,1.0,47.3051449593926
353090,2.25,4.0,23.218750000000004,69.7,9.0,199.8,4.0,0.4,0.5592469952052407,0.8888888888888888,3.0,0.4,17.590890221270303
353100,2.5714285714285716,6.0,26.622619047619047,170.9,18.0,743.9,7.0,0.7,0.7398142353865992,0.7777777777777778,4.0,0.7,27.403999165011484
353110,1.5,2.0,9.475,12.1,3.0,29.299999999999997,2.0,0.2,0.47140452079103173,0.0,1.0,0.2,8.731663526508127
353120,4.375,17.0,23.655208333333334,77.9,35.0,1002.8000000000001,8.0,0.8,1.1841519089374613,0.9142857142857143,8.0,0.8,31.307363283186007
353130,7.0,19.0,34.37973684210526,449.0,70.0,3271.6,10.0,1.0,0.8137146424111934,0.8571428571428571,10.0,1.0,41.11662684150046
353140,5.555555555555555,10.0,30.707442680776012,248.6,50.0,1951.3,9.0,0.9,0.6371028174478591,0.86,7.0,0.9,36.39013720287541
353150,8.1,20.0,40.83133333333333,558.6,81.0,3699.7,10.0,1.0,0.6647077861150312,0.7530864197530864,10.0,1.0,43.0374790404908
353160,3.625,8.0,58.76517857142857,586.5,29.0,2240.8,8.0,0.8,0.7363502242780214,0.5172413793103449,5.0,0.8,36.54894415970896
353170,2.25,5.0,23.04958333333333,78.1,18.0,387.4,8.0,0.8,0.6172133998483676,0.8888888888888888,6.0,0.8,29.562839407382153
353180,6.3,14.0,38.21519841269841,166.7,63.0,2404.4,10.0,1.0,0.665279483978832,0.8888888888888888,10.0,1.0,41.21102787356706
353190,51.7,132.0,85.35489498895029,1740.3,517.0,54241.5,10.0,1.0,0.7000194513583176,0.8317214700193424,10.0,1.0,84.15334546075286
353200,4.4,8.0,34.754999999999995,199.2,22.0,630.9,5.0,0.5,0.6140570948230134,0.8636363636363636,2.0,0.5,24.167246668996473
353205,6.777777777777778,23.0,67.55372785829307,2256.7,61.0,9185.6,9.0,0.9,1.2920955398773426,0.9180327868852459,6.0,0.9,43.4455269591406
353210,3.0,8.0,47.015625,308.9,12.0,1182.7,4.0,0.4,1.1221672153735642,0.9166666666666666,4.0,0.4,22.11710216747647
353215,3.25,4.0,39.025,105.6,13.0,525.6,4.0,0.4,0.2945929562327194,0.8461538461538461,2.0,0.4,20.98553935298806
353220,3.142857142857143,5.0,48.537142857142854,244.1,22.0,1294.5,7.0,0.7,0.46577048936179993,0.9090909090909091,4.0,0.7,31.479924405981897
353230,3.7,11.0,12.139545454545454,59.4,37.0,528.5,10.0,1.0,0.826180649953901,0.9459459459459459,10.0,1.0,34.875619769187786
353240,4.444444444444445,7.0,15.862645502645503,61.5,40.0,723.9,9.0,0.9,0.5045109017652641,0.975,5.0,0.9,33.068947845489596
353250,4.4,16.0,56.513125,277.1,44.0,1955.0,10.0,1.0,0.9772433634301273,0.9318181818181818,10.0,1.0,42.77512715134151
353260,8.3,14.0,38.125714646464644,269.6,83.0,3692.8,10.0,1.0,0.44012106643526044,0.8795180722891566,10.0,1.0,42.74357866993849
353270,3.2,8.0,21.947499999999998,114.1,16.0,501.4,5.0,0.5,0.921742575234539,0.9375,3.0,0.5,21.115104244241476
353280,4.75,12.0,21.802651515151517,91.1,38.0,961.2,8.0,0.8,0.898488375716671,0.868421052631579,5.0,0.8,31.290312118971165
353282,2.8333333333333335,5.0,52.355833333333344,602.0,17.0,1358.7,6.0,0.6,0.7204381596421112,0.9411764705882353,2.0,0.6,28.873653733385357
353284,1.8333333333333333,4.0,17.358333333333334,27.9,11.0,195.60000000000002,6.0,0.6,0.6376610151545521,0.5454545454545454,4.0,0.6,22.296757220204164
353286,2.857142857142857,7.0,44.50034013605442,204.4,20.0,1111.8,7.0,0.7,0.8906926143924925,0.8,5.0,0.7,30.5894958500193
353290,5.5,11.0,36.66770202020202,227.8,44.0,1545.1,8.0,0.8,0.5582905262390826,0.6818181818181818,3.0,0.8,34.335470193712794
353300,8.1,16.0,40.83607954545455,733.1,81.0,4088.7000000000003,10.0,1.0,0.6143965390933702,0.7160493827160493,10.0,1.0,43.03826604608422
353310,1.6666666666666667,3.0,38.43333333333333,169.3,5.0,317.70000000000005,3.0,0.3,0.692820323027551,0.8,1.0,0.3,16.662414476421006
353320,2.8,5.0,38.910000000000004,169.2,14.0,693.4,5.0,0.5,0.5868455973269637,0.6428571428571429,2.0,0.5,23.618307850976038
353325,4.625,10.0,37.276250000000005,223.8,37.0,1929.2,8.0,0.8,0.7833176619561858,0.972972972972973,5.0,0.8,33.75939557892025
353330,2.0,4.0,36.605000000000004,66.8,10.0,362.8,5.0,0.5,0.6123724356957945,0.6,4.0,0.5,22.617142726508852
353340,3.888888888888889,9.0,28.15599647266314,192.2,35.0,1092.4,9.0,0.9,0.7094119438820078,0.8571428571428571,7.0,0.9,34.677571816336474
353350,4.6,12.0,34.24928571428571,440.3,46.0,1852.6,10.0,1.0,0.6965573820694445,0.6086956521739131,10.0,1.0,39.23812920836631
353360,7.333333333333333,18.0,68.99897707231041,375.6,66.0,4929.9,9.0,0.9,0.8124801332599763,0.9090909090909091,8.0,0.9,44.11500495979732
353370,1.2,2.0,18.439999999999998,41.8,6.0,102.3,5.0,0.5,0.37267799624996495,1.0,3.0,0.5,18.986110164016004
353380,3.5,9.0,45.56111111111111,371.2,14.0,1157.7999999999997,4.0,0.4,1.0816968277714807,0.7857142857142857,2.0,0.4,22.262765332913435
353390,22.6,51.0,65.78933197122215,573.5,226.0,15955.2,10.0,1.0,0.6678664120394534,0.8097345132743363,10.0,1.0,58.39452361608694
353400,2.857142857142857,5.0,44.78476190476191,124.8,20.0,875.0,7.0,0.7,0.4252450274057691,0.4,3.0,0.7,30.636657990510436
353410,1.5,2.0,22.549999999999997,31.4,3.0,58.8,2.0,0.2,0.47140452079103173,1.0,1.0,0.2,10.89972889549839
353420,9.166666666666666,33.0,120.38983682983682,722.9,55.0,8445.6,6.0,0.6,1.3667600586244975,0.9454545454545454,2.0,0.6,45.05495468168706
353430,17.22222222222222,25.0,76.77891067538127,546.5,155.0,13381.5,9.0,0.9,0.3827171599990682,0.896774193548387,5.0,0.9,53.05603288991678
353440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0
353450,3.6666666666666665,9.0,24.333333333333332,138.4,11.0,518.6,3.0,0.3,1.2596733145955474,0.2727272727272727,2.0,0.3,15.871774829342765
353460,1.25,3.0,18.204166666666666,155.6,10.0,262.09999999999997,8.0,0.8,0.565685424949238,0.5,4.0,0.8,27.985689561727423
353470,4.4,7.0,30.450619047619046,108.7,44.0,1451.2,10.0,1.0,0.46945252681302013,0.9318181818181818,10.0,1.0,38.45350446801763
353475,6.0,9.0,106.365589569161,752.4,42.0,4972.1,7.0,0.7,0.3967460238079361,0.7619047619047619,4.0,0.7,43.27945515478195
353480,2.6666666666666665,5.0,22.90388888888889,62.5,16.0,349.9,6.0,0.6,0.51234753829798,0.5,3.0,0.6,23.861053364294744
353490,3.5,7.0,122.79142857142858,2281.8,21.0,3458.8,6.0,0.6,0.7171371656006362,0.8571428571428571,4.0,0.6,41.06891269213625
353500,14.2,55.0,80.47997727272727,908.1,142.0,15264.599999999999,10.0,1.0,1.1857597316479145,0.8309859154929577,10.0,1.0,54.331458560179556
353510,3.0,6.0,45.333333333333336,185.2,15.0,818.9000000000001,5.0,0.5,0.6236095644623235,0.6666666666666666,2.0,0.5,24.838148568773533
353520,2.1666666666666665,5.0,15.951666666666668,28.7,13.0,201.3,6.0,0.6,0.6793662204867574,0.3076923076923077,3.0,0.6,22.32140523298857
353530,6.444444444444445,16.0,55.80002244668911,476.4,58.0,3661.6,9.0,0.9,0.7606262674061763,0.8620689655172413,6.0,0.9,41.23865738261432
353540,3.142857142857143,8.0,30.907261904761903,143.3,22.0,903.9,7.0,0.7,0.8097205585386295,0.5,3.0,0.7,28.556579522442455
353550,7.444444444444445,22.0,57.90002104377105,683.9,67.0,5250.900000000001,9.0,0.9,0.9873616599044752,0.9402985074626866,6.0,0.9,42.36056854069224
353560,3.875,10.0,21.61559523809524,184.4,31.0,901.8,8.0,0.8,0.8771753523560906,0.967741935483871,6.0,0.8,30.582312300606397
353570,4.714285714285714,9.0,43.84814058956916,270.6,33.0,1843.7,7.0,0.7,0.6088320471078642,0.9393939393939394,2.0,0.7,31.918210685409132
353580,5.4,13.0,21.49596581196581,132.4,54.0,1204.4,10.0,1.0,0.693998485064454,0.5555555555555556,10.0,1.0,37.742359579839494
353590,3.142857142857143,5.0,20.648571428571426,111.7,22.0,472.3,7.0,0.7,0.5640760748177662,0.45454545454545453,5.0,0.7,26.855507893179066
353600,4.428571428571429,14.0,36.26734693877551,490.5,31.0,2275.9,7.0,0.7,0.983033311667905,0.9032258064516129,5.0,0.7,30.440125991571996
353610,1.0,1.0,5.5,6.0,2.0,11.0,2.0,0.2,0.0,1.0,2.0,0.2,7.685691295453445
353620,2.111111111111111,4.0,9.125925925925927,38.5,19.0,181.70000000000002,9.0,0.9,0.49930699897395464,0.631578947368421,9.0,0.9,30.14659413344613
353625,4.142857142857143,11.0,26.92003710575139,178.2,29.0,1234.5,7.0,0.7,0.8750743131344495,0.7931034482758621,2.0,0.7,28.66912179039607
353630,10.777777777777779,27.0,53.93508417508418,370.4,97.0,7063.099999999999,9.0,0.9,0.8165182752027269,0.7319587628865979,9.0,0.9,44.28209345185542
353640,8.7,19.0,80.85082706766917,888.1,87.0,8875.699999999999,10.0,1.0,0.5337922454212449,0.7126436781609196,10.0,1.0,50.13763284126333
353650,4.6,10.0,22.485916666666668,76.8,46.0,1034.2,10.0,1.0,0.5724179031342465,0.8695652173913043,10.0,1.0,37.28755536096327
353657,2.142857142857143,3.0,21.073809523809526,97.6,15.0,379.4,7.0,0.7,0.41987652505980416,0.6,3.0,0.7,26.152325470942262
353660,15.8,45.0,110.18992815371762,1673.2,158.0,20772.4,10.0,1.0,0.880432096085565,0.7531645569620253,10.0,1.0,60.49580290230183
353670,16.5,29.0,64.81758332089366,979.2,165.0,10446.2,10.0,1.0,0.38780512768590847,0.7696969696969697,10.0,1.0,53.51385478521542
353680,1.625,3.0,11.689583333333333,31.9,13.0,171.0,8.0,0.8,0.5637694654233257,0.9230769230769231,6.0,0.8,27.19559226085374
353690,3.7142857142857144,11.0,24.619372294372294,89.1,26.0,756.8,7.0,0.7,0.9289344068070152,0.46153846153846156,4.0,0.7,27.956047718849923
353700,9.11111111111111,24.0,26.459074074074074,279.8,82.0,2632.6,9.0,0.9,0.9173739452282806,0.9512195121951219,6.0,0.9,38.43659622490534
353710,3.875,8.0,17.326041666666665,57.9,31.0,649.1,8.0,0.8,0.6678053800087298,0.9354838709677419,5.0,0.8,29.871028740633715
353715,1.0,1.0,54.9,54.9,1.0,54.9,1.0,0.1,,1.0,1.0,0.1,12.87708167618912
353720,2.4,4.0,9.943333333333333,23.1,12.0,138.7,5.0,0.5,0.5590169943749475,0.75,2.0,0.5,18.505646396404142
353730,17.3,53.0,64.83815453051875,816.8,173.0,15084.6,10.0,1.0,0.8694251403203427,0.930635838150289,10.0,1.0,54.13622136678883
353740,12.5,30.0,61.6907772967773,824.1,125.0,11790.800000000001,10.0,1.0,0.846850373770689,0.848,10.0,1.0,49.90059769222374
353750,1.75,3.0,15.254166666666668,40.4,7.0,131.9,4.0,0.4,0.5471012044321932,1.0,3.0,0.4,15.883374780907724
353760,1.0,1.0,19.633333333333333,27.9,3.0,58.9,3.0,0.3,0.0,0.3333333333333333,2.0,0.3,13.029246977931127
353770,2.4,6.0,32.17666666666666,144.0,12.0,556.8,5.0,0.5,0.8640183897219883,0.75,2.0,0.5,22.192324793132006
353780,17.1,32.0,13.183755145997793,92.5,171.0,2439.3,10.0,1.0,0.4175818978238081,0.9473684210526315,10.0,1.0,45.41627296959623
353790,4.222222222222222,9.0,31.69740740740741,505.4,38.0,1731.8,9.0,0.9,0.6675605733666222,0.8421052631578947,5.0,0.9,35.522698275827985
353800,13.5,22.0,18.33323051948052,169.1,135.0,2753.9,10.0,1.0,0.48542230250216045,0.9407407407407408,10.0,1.0,43.48484690877249
353810,7.75,18.0,52.90375,635.1,62.0,3360.8,8.0,0.8,0.8153426932570128,0.9193548387096774,7.0,0.8,38.768505391504824
353820,3.125,6.0,18.435,208.4,25.0,691.6,8.0,0.8,0.7142628567771311,0.96,6.0,0.8,29.474642778048448
